date,symbol,name,industry,score,signal,pattern,price
2016-01-29,000017,股票000017,医药,95.87945901226786,强烈买入,震荡整理,169.16
2016-01-29,000416,股票000416,科技,95.05040173384604,强烈买入,双底形态,186.23
2016-01-29,000076,股票000076,科技,95.00671047251846,强烈买入,上升三角形,36.85
2016-01-29,000056,股票000056,制造,94.83234558126956,强烈买入,多头排列,131.38
2016-01-29,000362,股票000362,金融,94.64559090898385,强烈买入,趋势上升,49.52
2016-01-29,000172,股票000172,消费,94.46599617086686,强烈买入,上升三角形,213.42
2016-01-29,000153,股票000153,消费,94.27030912826427,强烈买入,双底形态,176.35
2016-01-29,000103,股票000103,消费,94.21403148247946,强烈买入,震荡整理,86.82
2016-01-29,000158,股票000158,医药,93.85252734493564,强烈买入,杯柄形态,114.53
2016-01-29,000466,股票000466,医药,93.70008973004614,强烈买入,多头排列,193.21
2016-02-29,000037,股票000037,消费,89.78659174076162,强烈买入,杯柄形态,149.69
2016-02-29,000066,股票000066,金融,89.78659174076162,强烈买入,杯柄形态,27.44
2016-02-29,000258,股票000258,医药,89.50587288131237,强烈买入,双底形态,177.88
2016-02-29,000172,股票000172,金融,89.50458012864428,强烈买入,双底形态,214.22
2016-02-29,000245,股票000245,医药,89.1987401878678,强烈买入,多头排列,43.29
2016-02-29,000271,股票000271,消费,88.96635802516317,强烈买入,趋势上升,142.34
2016-02-29,000362,股票000362,金融,88.87360481152541,强烈买入,上升三角形,49.7
2016-02-29,000356,股票000356,制造,88.7156506495177,强烈买入,双底形态,177.43
2016-02-29,000438,股票000438,消费,88.6725932026462,强烈买入,双底形态,223.87
2016-02-29,000412,股票000412,科技,88.6725932026462,强烈买入,双底形态,43.8
2016-02-29,000175,股票000175,制造,88.44617031291114,强烈买入,杯柄形态,103.36
2016-02-29,000212,股票000212,金融,88.41897700351531,强烈买入,上升三角形,137.76
2016-02-29,000031,股票000031,医药,88.30067574650336,强烈买入,趋势上升,56.01
2016-02-29,000465,股票000465,医药,88.275182379569,强烈买入,趋势上升,112.3
2016-02-29,000070,股票000070,金融,88.04734891509624,强烈买入,多头排列,219.51
2016-02-29,000279,股票000279,消费,88.03521236665341,强烈买入,多头排列,69.27
2016-02-29,000134,股票000134,科技,87.94118703486626,强烈买入,双底形态,196.39
2016-02-29,000406,股票000406,科技,87.83009361718592,强烈买入,上升三角形,27.4
2016-02-29,000219,股票000219,消费,87.76259668892898,强烈买入,多头排列,151.82
2016-02-29,000228,股票000228,金融,87.67933097958132,强烈买入,双底形态,182.82
2016-03-31,000374,股票000374,制造,89.79855310372443,强烈买入,多头排列,132.12
2016-03-31,000214,股票000214,医药,89.76580045737285,强烈买入,趋势上升,131.72
2016-03-31,000141,股票000141,科技,89.54465371750683,强烈买入,多头排列,169.58
2016-03-31,000101,股票000101,消费,89.42072784521058,强烈买入,趋势上升,106.43
2016-03-31,000282,股票000282,医药,89.37378659288453,强烈买入,震荡整理,188.12
2016-03-31,000003,股票000003,金融,89.3277744127081,强烈买入,双底形态,235.53
2016-03-31,000211,股票000211,医药,89.25761597957367,强烈买入,趋势上升,94.39
2016-03-31,000145,股票000145,科技,89.11524614945303,强烈买入,杯柄形态,221.96
2016-03-31,000455,股票000455,科技,89.10560457167041,强烈买入,趋势上升,227.8
2016-03-31,000009,股票000009,医药,88.99395325780563,强烈买入,趋势上升,76.81
2016-03-31,000008,股票000008,科技,88.9255716222385,强烈买入,杯柄形态,130.89
2016-03-31,000483,股票000483,金融,88.82198582256564,强烈买入,上升三角形,95.51
2016-03-31,000062,股票000062,制造,88.66886289812881,强烈买入,趋势上升,96.65
2016-03-31,000182,股票000182,消费,88.60573369504947,强烈买入,上升三角形,189.7
2016-03-31,000238,股票000238,医药,88.42856738209994,强烈买入,双底形态,186.5
2016-03-31,000317,股票000317,金融,88.25256209962899,强烈买入,双底形态,127.46
2016-03-31,000209,股票000209,消费,88.10978337998341,强烈买入,杯柄形态,84.95
2016-03-31,000237,股票000237,科技,87.87029651957445,强烈买入,双底形态,224.1
2016-03-31,000294,股票000294,金融,87.82604356184407,强烈买入,上升三角形,78.62
2016-03-31,000243,股票000243,医药,87.80501867545536,强烈买入,趋势上升,191.46
2016-04-29,000265,股票000265,制造,98.67550651393309,强烈买入,双底形态,124.27
2016-04-29,000024,股票000024,制造,98.1744441590421,强烈买入,双底形态,216.87
2016-04-29,000006,股票000006,金融,97.71820634704173,强烈买入,双底形态,231.41
2016-04-29,000413,股票000413,消费,97.67565885403422,强烈买入,杯柄形态,110.24
2016-04-29,000100,股票000100,消费,97.59552185139262,强烈买入,上升三角形,93.17
2016-04-29,000352,股票000352,医药,97.59552185139262,强烈买入,上升三角形,237.83
2016-04-29,000278,股票000278,科技,97.57299592048274,强烈买入,双底形态,117.72
2016-04-29,000192,股票000192,金融,97.51358490538632,强烈买入,杯柄形态,84.4
2016-04-29,000231,股票000231,医药,96.90764391747578,强烈买入,震荡整理,139.6
2016-04-29,000032,股票000032,医药,96.79803142375658,强烈买入,双底形态,210.56
2016-04-29,000410,股票000410,科技,96.53980738901434,强烈买入,趋势上升,45.11
2016-04-29,000363,股票000363,金融,96.26704254622216,强烈买入,震荡整理,40.85
2016-04-29,000247,股票000247,科技,95.51222213161782,强烈买入,上升三角形,41.84
2016-04-29,000161,股票000161,金融,94.64130998100396,强烈买入,多头排列,206.99
2016-04-29,000011,股票000011,消费,94.44350810665438,强烈买入,杯柄形态,47.72
2016-04-29,000075,股票000075,科技,94.21403148247946,强烈买入,震荡整理,136.78
2016-04-29,000489,股票000489,消费,94.18912984866706,强烈买入,趋势上升,236.9
2016-04-29,000474,股票000474,制造,93.85997693570359,强烈买入,趋势上升,53.12
2016-04-29,000493,股票000493,制造,93.66215733853855,强烈买入,双底形态,203.76
2016-04-29,000235,股票000235,消费,93.5268632155259,强烈买入,杯柄形态,114.14
2016-05-31,000271,股票000271,科技,89.97640645606211,强烈买入,双底形态,134.73
2016-05-31,000466,股票000466,科技,89.8917626834645,强烈买入,上升三角形,198.17
2016-05-31,000359,股票000359,制造,89.81339174337697,强烈买入,趋势上升,156.02
2016-05-31,000484,股票000484,金融,89.59721490901023,强烈买入,趋势上升,91.98
2016-05-31,000021,股票000021,消费,89.50587288131237,强烈买入,双底形态,33.52
2016-05-31,000354,股票000354,科技,89.47477420593182,强烈买入,双底形态,201.87
2016-05-31,000035,股票000035,制造,89.2322172700383,强烈买入,上升三角形,251.15
2016-05-31,000221,股票000221,金融,88.64140825612205,强烈买入,双底形态,160.73
2016-05-31,000095,股票000095,科技,88.59812868961808,强烈买入,双底形态,26.38
2016-05-31,000337,股票000337,医药,88.58484656081907,强烈买入,趋势上升,135.22
2016-05-31,000211,股票000211,消费,88.38894465226602,强烈买入,杯柄形态,90.12
2016-05-31,000404,股票000404,医药,88.23038945621968,强烈买入,杯柄形态,162.38
2016-05-31,000497,股票000497,科技,88.15158135920598,强烈买入,震荡整理,99.86
2016-05-31,000075,股票000075,金融,87.9070897591603,强烈买入,趋势上升,130.81
2016-05-31,000131,股票000131,消费,87.89921679188035,强烈买入,多头排列,198.64
2016-05-31,000024,股票000024,科技,87.86606606493609,强烈买入,震荡整理,216.75
2016-05-31,000161,股票000161,金融,87.83950907314846,强烈买入,震荡整理,210.85
2016-05-31,000186,股票000186,医药,87.66873117002596,强烈买入,上升三角形,152.23
2016-05-31,000163,股票000163,制造,87.65609914994184,强烈买入,趋势上升,180.25
2016-05-31,000176,股票000176,消费,87.54431337906222,强烈买入,双底形态,227.82
2016-06-30,000128,股票000128,科技,89.64444135065257,强烈买入,多头排列,136.06
2016-06-30,000450,股票000450,科技,88.1883817335161,强烈买入,趋势上升,181.46
2016-06-30,000070,股票000070,消费,87.931766826469,强烈买入,杯柄形态,202.68
2016-06-30,000181,股票000181,金融,87.34136083694621,强烈买入,多头排列,205.08
2016-06-30,000084,股票000084,医药,86.31380508062625,强烈买入,震荡整理,155.79
2016-06-30,000255,股票000255,制造,86.28828290000178,强烈买入,双底形态,129.67
2016-06-30,000379,股票000379,消费,86.02379287998578,强烈买入,趋势上升,61.65
2016-06-30,000465,股票000465,消费,85.65209143050143,强烈买入,双底形态,106.08
2016-06-30,000063,股票000063,消费,85.60943282138683,强烈买入,杯柄形态,53.36
2016-06-30,000293,股票000293,金融,85.3886716349836,强烈买入,上升三角形,102.08
2016-06-30,000337,股票000337,制造,85.23903951353151,强烈买入,上升三角形,129.28
2016-06-30,000288,股票000288,科技,85.16311207674866,强烈买入,多头排列,144.61
2016-06-30,000408,股票000408,科技,85.02756107473192,强烈买入,杯柄形态,240.84
2016-06-30,000366,股票000366,金融,84.83770586056232,强烈买入,多头排列,244.49
2016-06-30,000099,股票000099,医药,84.63832790501519,强烈买入,双底形态,159.55
2016-06-30,000172,股票000172,科技,84.60863984250521,强烈买入,趋势上升,212.85
2016-06-30,000291,股票000291,金融,84.5112499428222,强烈买入,多头排列,75.92
2016-06-30,000047,股票000047,金融,84.26375049830186,强烈买入,多头排列,182.16
2016-06-30,000264,股票000264,消费,83.99775939620544,强烈买入,杯柄形态,147.54
2016-06-30,000489,股票000489,金融,83.81604295762281,强烈买入,双底形态,215.39
2016-07-29,000052,股票000052,医药,89.94166006992123,强烈买入,多头排列,216.22
2016-07-29,000213,股票000213,金融,89.87367514343725,强烈买入,上升三角形,85.57
2016-07-29,000259,股票000259,医药,89.62298968967592,强烈买入,趋势上升,74.45
2016-07-29,000386,股票000386,金融,89.50458012864428,强烈买入,双底形态,150.62
2016-07-29,000164,股票000164,医药,89.49649561020826,强烈买入,趋势上升,89.38
2016-07-29,000266,股票000266,制造,89.28669492511885,强烈买入,上升三角形,200.96
2016-07-29,000426,股票000426,消费,89.27435004938289,强烈买入,上升三角形,60.35
2016-07-29,000342,股票000342,医药,89.2322172700383,强烈买入,上升三角形,97.53
2016-07-29,000316,股票000316,医药,89.2216197225575,强烈买入,上升三角形,215.01
2016-07-29,000281,股票000281,科技,89.17082015186828,强烈买入,上升三角形,109.49
2016-07-29,000045,股票000045,金融,89.13669186668547,强烈买入,杯柄形态,38.03
2016-07-29,000025,股票000025,医药,88.78652286314718,强烈买入,双底形态,135.05
2016-07-29,000056,股票000056,医药,88.74444183857571,强烈买入,多头排列,123.46
2016-07-29,000341,股票000341,医药,88.7347848048841,强烈买入,上升三角形,177.91
2016-07-29,000467,股票000467,金融,88.48534588120506,强烈买入,多头排列,78.07
2016-07-29,000091,股票000091,科技,88.41897700351531,强烈买入,上升三角形,228.32
2016-07-29,000294,股票000294,制造,88.2839843403099,强烈买入,多头排列,67.72
2016-07-29,000263,股票000263,制造,88.21360548221833,强烈买入,双底形态,95.04
2016-07-29,000275,股票000275,金融,88.21226580489267,强烈买入,震荡整理,237.58
2016-07-29,000122,股票000122,金融,88.09332378786067,强烈买入,多头排列,129.25
2016-08-31,000155,股票000155,医药,88.27560428779272,强烈买入,多头排列,129.76
2016-08-31,000090,股票000090,制造,87.97878359073539,强烈买入,多头排列,113.25
2016-08-31,000426,股票000426,医药,87.35895247913527,强烈买入,多头排列,56.89
2016-08-31,000038,股票000038,科技,87.18046411507875,强烈买入,多头排列,127.53
2016-08-31,000160,股票000160,制造,86.02379287998578,强烈买入,趋势上升,37.07
2016-08-31,000257,股票000257,消费,85.82873885508566,强烈买入,趋势上升,76.22
2016-08-31,000300,股票000300,金融,85.80152415518496,强烈买入,趋势上升,30.26
2016-08-31,000314,股票000314,消费,85.75546888141956,强烈买入,多头排列,93.74
2016-08-31,000416,股票000416,科技,85.67433801055066,强烈买入,趋势上升,165.23
2016-08-31,000238,股票000238,金融,85.10726086174859,强烈买入,上升三角形,148.43
2016-08-31,000047,股票000047,医药,84.87995015407593,强烈买入,双底形态,169.99
2016-08-31,000066,股票000066,制造,84.10424560992735,强烈买入,双底形态,23.35
2016-08-31,000139,股票000139,医药,84.07943139190705,强烈买入,趋势上升,225.23
2016-08-31,000284,股票000284,消费,83.99775939620544,强烈买入,杯柄形态,67.85
2016-08-31,000092,股票000092,消费,83.82518356220619,强烈买入,杯柄形态,175.28
2016-08-31,000458,股票000458,消费,83.80000179192153,强烈买入,双底形态,117.81
2016-08-31,000228,股票000228,消费,83.23782177233055,强烈买入,震荡整理,155.92
2016-08-31,000056,股票000056,科技,83.03481634665553,强烈买入,杯柄形态,112.51
2016-08-31,000431,股票000431,科技,82.9548101224724,强烈买入,震荡整理,133.32
2016-08-31,000449,股票000449,消费,82.9537254016367,强烈买入,多头排列,193.83
2016-09-30,000243,股票000243,消费,89.78659174076162,强烈买入,杯柄形态,155.8
2016-09-30,000153,股票000153,医药,89.76748377054241,强烈买入,多头排列,152.82
2016-09-30,000207,股票000207,医药,89.75907371872589,强烈买入,震荡整理,133.39
2016-09-30,000445,股票000445,医药,89.72149309850523,强烈买入,多头排列,203.86
2016-09-30,000185,股票000185,医药,89.62298968967592,强烈买入,趋势上升,56.0
2016-09-30,000003,股票000003,医药,89.61438395360781,强烈买入,上升三角形,199.26
2016-09-30,000297,股票000297,制造,89.59106121471049,强烈买入,趋势上升,182.3
2016-09-30,000080,股票000080,医药,89.57115303399954,强烈买入,上升三角形,91.24
2016-09-30,000046,股票000046,金融,89.1987401878678,强烈买入,多头排列,45.14
2016-09-30,000393,股票000393,消费,89.03166900731661,强烈买入,双底形态,201.28
2016-09-30,000043,股票000043,制造,89.01721597715057,强烈买入,双底形态,106.05
2016-09-30,000298,股票000298,制造,88.78652286314718,强烈买入,双底形态,165.47
2016-09-30,000051,股票000051,金融,88.7347848048841,强烈买入,上升三角形,59.45
2016-09-30,000090,股票000090,消费,88.64417914847314,强烈买入,杯柄形态,114.38
2016-09-30,000215,股票000215,医药,88.64166916877294,强烈买入,震荡整理,182.69
2016-09-30,000453,股票000453,金融,88.61377177675163,强烈买入,上升三角形,144.24
2016-09-30,000013,股票000013,制造,88.42856738209994,强烈买入,双底形态,161.86
2016-09-30,000236,股票000236,医药,88.35290916208542,强烈买入,上升三角形,177.51
2016-09-30,000272,股票000272,科技,88.25256209962899,强烈买入,双底形态,72.17
2016-09-30,000035,股票000035,制造,88.24714843076214,强烈买入,震荡整理,214.64
2016-10-31,000338,股票000338,消费,98.88179105643799,强烈买入,趋势上升,208.02
2016-10-31,000191,股票000191,医药,97.33048445953767,强烈买入,双底形态,207.09
2016-10-31,000327,股票000327,科技,96.61672438698506,强烈买入,上升三角形,233.57
2016-10-31,000159,股票000159,消费,95.37489403042855,强烈买入,趋势上升,103.09
2016-10-31,000282,股票000282,医药,95.37489403042855,强烈买入,趋势上升,168.88
2016-10-31,000418,股票000418,医药,95.30246250406637,强烈买入,杯柄形态,150.68
2016-10-31,000208,股票000208,金融,95.00671047251846,强烈买入,上升三角形,221.88
2016-10-31,000420,股票000420,消费,94.86442042003611,强烈买入,双底形态,156.32
2016-10-31,000035,股票000035,消费,94.44350810665438,强烈买入,杯柄形态,218.03
2016-10-31,000276,股票000276,制造,94.31102019665296,强烈买入,上升三角形,141.9
2016-10-31,000425,股票000425,制造,94.28734846095716,强烈买入,多头排列,215.86
2016-10-31,000116,股票000116,制造,94.2222090477633,强烈买入,震荡整理,129.61
2016-10-31,000007,股票000007,制造,94.18662763948825,强烈买入,上升三角形,216.05
2016-10-31,000301,股票000301,消费,93.95731127715244,强烈买入,多头排列,179.8
2016-10-31,000166,股票000166,制造,93.93373802471146,强烈买入,双底形态,114.01
2016-10-31,000445,股票000445,医药,93.76133504962887,强烈买入,多头排列,210.59
2016-10-31,000109,股票000109,医药,92.8743494220665,强烈买入,趋势上升,150.28
2016-10-31,000200,股票000200,制造,92.71005337835633,强烈买入,多头排列,201.9
2016-10-31,000008,股票000008,科技,92.55350057228529,强烈买入,双底形态,116.06
2016-10-31,000447,股票000447,金融,92.33342848552708,强烈买入,多头排列,50.14
2016-11-30,000012,股票000012,制造,98.86680548226644,强烈买入,双底形态,184.38
2016-11-30,000372,股票000372,金融,98.67550651393309,强烈买入,双底形态,175.36
2016-11-30,000225,股票000225,医药,97.67565885403422,强烈买入,杯柄形态,202.38
2016-11-30,000430,股票000430,消费,96.78930617129366,强烈买入,趋势上升,95.99
2016-11-30,000073,股票000073,医药,96.3612915655986,强烈买入,趋势上升,70.46
2016-11-30,000303,股票000303,科技,96.16423886578085,强烈买入,多头排列,121.34
2016-11-30,000388,股票000388,医药,96.07464784698003,强烈买入,趋势上升,73.29
2016-11-30,000044,股票000044,消费,94.8267748522855,强烈买入,杯柄形态,54.76
2016-11-30,000220,股票000220,制造,94.49614248632818,强烈买入,多头排列,41.83
2016-11-30,000480,股票000480,科技,94.49614248632818,强烈买入,多头排列,235.58
2016-11-30,000413,股票000413,消费,93.95731127715244,强烈买入,多头排列,96.05
2016-11-30,000267,股票000267,医药,93.95700320011017,强烈买入,多头排列,65.66
2016-11-30,000027,股票000027,医药,93.6342983542368,强烈买入,上升三角形,57.05
2016-11-30,000371,股票000371,科技,93.5268632155259,强烈买入,杯柄形态,98.13
2016-11-30,000184,股票000184,消费,93.25591548377413,强烈买入,双底形态,103.72
2016-11-30,000195,股票000195,医药,93.20542262617245,强烈买入,多头排列,125.27
2016-11-30,000154,股票000154,医药,93.01876773405456,强烈买入,趋势上升,223.85
2016-11-30,000405,股票000405,医药,92.98489341136023,强烈买入,震荡整理,195.89
2016-11-30,000348,股票000348,消费,92.89002415320634,强烈买入,趋势上升,24.55
2016-11-30,000182,股票000182,金融,92.88130123225511,强烈买入,上升三角形,161.15
2016-12-30,000158,股票000158,金融,89.65615907871273,强烈买入,双底形态,111.77
2016-12-30,000104,股票000104,金融,89.3277744127081,强烈买入,双底形态,113.92
2016-12-30,000389,股票000389,科技,89.29581026700927,强烈买入,趋势上升,69.84
2016-12-30,000343,股票000343,消费,89.21049510744672,强烈买入,杯柄形态,116.26
2016-12-30,000253,股票000253,医药,89.12141521876478,强烈买入,震荡整理,131.78
2016-12-30,000163,股票000163,科技,89.07834240291714,强烈买入,多头排列,180.43
2016-12-30,000203,股票000203,消费,89.03166900731661,强烈买入,双底形态,134.16
2016-12-30,000235,股票000235,金融,88.64140825612205,强烈买入,双底形态,110.58
2016-12-30,000451,股票000451,制造,88.6362281738098,强烈买入,趋势上升,222.09
2016-12-30,000156,股票000156,制造,88.55820228331238,强烈买入,趋势上升,114.11
2016-12-30,000356,股票000356,医药,88.4888405768763,强烈买入,杯柄形态,169.74
2016-12-30,000427,股票000427,制造,88.39340802404189,强烈买入,上升三角形,129.79
2016-12-30,000192,股票000192,制造,88.27688153883352,强烈买入,多头排列,77.15
2016-12-30,000044,股票000044,制造,87.94882491914949,强烈买入,多头排列,58.37
2016-12-30,000069,股票000069,制造,87.94882491914949,强烈买入,多头排列,153.23
2016-12-30,000478,股票000478,金融,87.9153810289985,强烈买入,上升三角形,134.91
2016-12-30,000434,股票000434,医药,87.9153810289985,强烈买入,上升三角形,168.04
2016-12-30,000452,股票000452,制造,87.91032107157497,强烈买入,上升三角形,37.81
2016-12-30,000294,股票000294,医药,87.81132097852854,强烈买入,多头排列,72.73
2016-12-30,000030,股票000030,消费,87.76259668892898,强烈买入,多头排列,158.26
2017-01-31,000050,股票000050,金融,97.27000437019358,强烈买入,上升三角形,196.92
2017-01-31,000181,股票000181,科技,96.8685091396949,强烈买入,多头排列,226.31
2017-01-31,000456,股票000456,医药,95.35593454010979,强烈买入,双底形态,145.98
2017-01-31,000083,股票000083,消费,95.00671047251846,强烈买入,上升三角形,165.97
2017-01-31,000318,股票000318,消费,94.40521494580149,强烈买入,震荡整理,123.4
2017-01-31,000152,股票000152,消费,94.05536056647303,强烈买入,多头排列,210.0
2017-01-31,000300,股票000300,医药,93.89103549274273,强烈买入,震荡整理,34.69
2017-01-31,000387,股票000387,消费,93.85997693570359,强烈买入,趋势上升,230.0
2017-01-31,000053,股票000053,消费,93.70523420036884,强烈买入,趋势上升,62.02
2017-01-31,000014,股票000014,金融,93.6342983542368,强烈买入,上升三角形,154.87
2017-01-31,000026,股票000026,科技,93.25591548377413,强烈买入,双底形态,95.34
2017-01-31,000263,股票000263,科技,93.20066553388882,强烈买入,多头排列,109.03
2017-01-31,000398,股票000398,医药,92.94357668857687,强烈买入,趋势上升,53.54
2017-01-31,000491,股票000491,消费,92.91014137624866,强烈买入,双底形态,141.71
2017-01-31,000025,股票000025,科技,92.8743494220665,强烈买入,趋势上升,149.73
2017-01-31,000024,股票000024,医药,92.78927517806005,强烈买入,趋势上升,216.86
2017-01-31,000401,股票000401,消费,92.76152698138155,强烈买入,多头排列,35.29
2017-01-31,000238,股票000238,消费,92.72101187461428,强烈买入,双底形态,178.8
2017-01-31,000099,股票000099,制造,92.47942830922062,强烈买入,趋势上升,177.68
2017-01-31,000143,股票000143,医药,92.14899751263142,强烈买入,多头排列,48.85
2017-02-28,000337,股票000337,医药,89.97318778435492,强烈买入,多头排列,146.41
2017-02-28,000234,股票000234,消费,89.83618826198338,强烈买入,双底形态,30.75
2017-02-28,000078,股票000078,制造,89.78734350534582,强烈买入,杯柄形态,39.79
2017-02-28,000492,股票000492,制造,89.61414717211406,强烈买入,双底形态,127.01
2017-02-28,000161,股票000161,制造,89.57709903918312,强烈买入,上升三角形,224.14
2017-02-28,000119,股票000119,金融,89.4922770004215,强烈买入,上升三角形,175.55
2017-02-28,000115,股票000115,医药,89.46738865758348,强烈买入,震荡整理,224.26
2017-02-28,000212,股票000212,医药,89.35752363074687,强烈买入,多头排列,139.04
2017-02-28,000261,股票000261,制造,89.29362480268344,强烈买入,双底形态,41.42
2017-02-28,000108,股票000108,消费,89.15526543934936,强烈买入,杯柄形态,134.03
2017-02-28,000020,股票000020,制造,89.11524614945303,强烈买入,杯柄形态,49.81
2017-02-28,000495,股票000495,科技,89.00972375981843,强烈买入,上升三角形,252.75
2017-02-28,000455,股票000455,制造,88.87982940429401,强烈买入,震荡整理,232.35
2017-02-28,000090,股票000090,金融,88.30674718284394,强烈买入,趋势上升,140.3
2017-02-28,000309,股票000309,科技,88.15486358433321,强烈买入,多头排列,198.66
2017-02-28,000470,股票000470,消费,87.94118703486626,强烈买入,双底形态,131.97
2017-02-28,000117,股票000117,金融,87.90724173971341,强烈买入,趋势上升,150.73
2017-02-28,000163,股票000163,医药,87.69561211319245,强烈买入,双底形态,196.87
2017-02-28,000266,股票000266,制造,87.6752104806942,强烈买入,趋势上升,228.22
2017-02-28,000382,股票000382,消费,87.64690064911848,强烈买入,趋势上升,171.56
2017-03-31,000002,股票000002,制造,89.94166006992123,强烈买入,多头排列,267.01
2017-03-31,000441,股票000441,科技,89.94166006992123,强烈买入,多头排列,157.07
2017-03-31,000097,股票000097,医药,89.88364706688198,强烈买入,杯柄形态,111.58
2017-03-31,000500,股票000500,科技,89.76580045737285,强烈买入,趋势上升,226.31
2017-03-31,000323,股票000323,医药,89.47793471714532,强烈买入,双底形态,134.62
2017-03-31,000275,股票000275,医药,89.15156405807213,强烈买入,上升三角形,285.94
2017-03-31,000236,股票000236,医药,89.09212875105663,强烈买入,上升三角形,215.19
2017-03-31,000231,股票000231,金融,89.03689378667858,强烈买入,趋势上升,147.73
2017-03-31,000494,股票000494,消费,88.9255716222385,强烈买入,杯柄形态,171.91
2017-03-31,000197,股票000197,科技,88.80847373284769,强烈买入,多头排列,275.0
2017-03-31,000046,股票000046,金融,88.7953621932764,强烈买入,趋势上升,53.78
2017-03-31,000230,股票000230,制造,88.76894131999438,强烈买入,震荡整理,148.64
2017-03-31,000312,股票000312,医药,88.24714843076214,强烈买入,震荡整理,34.33
2017-03-31,000248,股票000248,医药,88.23038945621968,强烈买入,杯柄形态,222.24
2017-03-31,000077,股票000077,医药,87.98587899066723,强烈买入,震荡整理,33.16
2017-03-31,000078,股票000078,金融,87.94118703486626,强烈买入,双底形态,40.12
2017-03-31,000314,股票000314,消费,87.69561211319245,强烈买入,双底形态,118.13
2017-03-31,000072,股票000072,消费,87.5584986158875,强烈买入,双底形态,279.31
2017-03-31,000353,股票000353,医药,87.37264757447012,强烈买入,杯柄形态,210.63
2017-03-31,000415,股票000415,医药,87.3183268834228,强烈买入,双底形态,261.19
2017-04-28,000069,股票000069,医药,98.71099045529985,强烈买入,震荡整理,159.59
2017-04-28,000136,股票000136,制造,98.37410923578031,强烈买入,上升三角形,77.56
2017-04-28,000220,股票000220,制造,98.2983818889795,强烈买入,趋势上升,48.02
2017-04-28,000149,股票000149,医药,98.04000080299828,强烈买入,双底形态,28.03
2017-04-28,000184,股票000184,医药,98.04000080299828,强烈买入,双底形态,117.21
2017-04-28,000261,股票000261,制造,97.11479317839358,强烈买入,多头排列,40.7
2017-04-28,000165,股票000165,科技,96.9873074940079,强烈买入,上升三角形,85.16
2017-04-28,000446,股票000446,消费,96.34890254046044,强烈买入,双底形态,222.15
2017-04-28,000108,股票000108,科技,96.26320029223768,强烈买入,趋势上升,140.93
2017-04-28,000246,股票000246,消费,96.26320029223768,强烈买入,趋势上升,146.15
2017-04-28,000438,股票000438,消费,96.03705439720382,强烈买入,趋势上升,238.48
2017-04-28,000382,股票000382,制造,95.20431588632151,强烈买入,上升三角形,164.29
2017-04-28,000348,股票000348,科技,95.09365415142227,强烈买入,双底形态,29.14
2017-04-28,000077,股票000077,医药,95.00671047251846,强烈买入,上升三角形,34.4
2017-04-28,000167,股票000167,金融,94.82293214328405,强烈买入,多头排列,238.59
2017-04-28,000468,股票000468,医药,94.82293214328405,强烈买入,多头排列,145.81
2017-04-28,000121,股票000121,制造,94.61481504873551,强烈买入,震荡整理,272.88
2017-04-28,000257,股票000257,金融,94.59787649147503,强烈买入,杯柄形态,94.47
2017-04-28,000361,股票000361,制造,94.14183206344636,强烈买入,多头排列,42.87
2017-04-28,000039,股票000039,制造,94.02259195744972,强烈买入,双底形态,240.91
2017-05-31,000305,股票000305,消费,89.97318778435492,强烈买入,多头排列,240.63
2017-05-31,000465,股票000465,科技,89.82766968485092,强烈买入,趋势上升,111.9
2017-05-31,000468,股票000468,消费,89.81339174337697,强烈买入,趋势上升,134.51
2017-05-31,000059,股票000059,消费,89.65711718528777,强烈买入,双底形态,114.7
2017-05-31,000376,股票000376,科技,89.47698555364238,强烈买入,多头排列,199.32
2017-05-31,000386,股票000386,制造,89.44397781719725,强烈买入,趋势上升,177.45
2017-05-31,000396,股票000396,医药,89.41905156143797,强烈买入,杯柄形态,133.55
2017-05-31,000452,股票000452,金融,89.36841655475608,强烈买入,多头排列,40.84
2017-05-31,000391,股票000391,消费,89.36841143246285,强烈买入,趋势上升,149.79
2017-05-31,000237,股票000237,医药,89.3277744127081,强烈买入,双底形态,210.91
2017-05-31,000183,股票000183,消费,89.22185103127126,强烈买入,双底形态,155.33
2017-05-31,000138,股票000138,消费,89.18422148302173,强烈买入,趋势上升,222.45
2017-05-31,000434,股票000434,金融,89.15526543934936,强烈买入,杯柄形态,170.73
2017-05-31,000223,股票000223,医药,89.1450098271615,强烈买入,杯柄形态,179.57
2017-05-31,000072,股票000072,科技,88.88945541064209,强烈买入,双底形态,273.02
2017-05-31,000364,股票000364,科技,88.44025483009608,强烈买入,多头排列,96.89
2017-05-31,000370,股票000370,制造,88.10022956194959,强烈买入,双底形态,237.54
2017-05-31,000094,股票000094,制造,88.08939066534661,强烈买入,上升三角形,58.07
2017-05-31,000145,股票000145,消费,87.99125693361131,强烈买入,多头排列,228.42
2017-05-31,000483,股票000483,制造,87.65616882116942,强烈买入,趋势上升,94.25
2017-06-30,000039,股票000039,制造,89.1372221368151,强烈买入,多头排列,219.31
2017-06-30,000477,股票000477,消费,88.21779563124727,强烈买入,趋势上升,186.85
2017-06-30,000230,股票000230,制造,88.17982570188674,强烈买入,多头排列,131.97
2017-06-30,000018,股票000018,金融,87.55119777770884,强烈买入,双底形态,180.86
2017-06-30,000308,股票000308,金融,86.59724462808566,强烈买入,多头排列,99.17
