date,total_value,daily_pnl,cta_weight,flp_weight,cash_weight,vix,flp_mode,ES_position,GC_position,ZN_position
2014-11-16,670653.0224627937,0.0,0.8,0.05,0.14999999999999997,17.948903386374102,None,0,0,0
2014-11-17,670653.0224627937,0.0,0.8,0.05,0.14999999999999997,17.948903386374102,None,0,0,0
2014-11-18,670653.0224627937,0.0,0.8,0.05,0.14999999999999997,17.948903386374102,None,0,0,0
2014-11-19,670653.0224627937,0.0,0.8,0.05,0.14999999999999997,17.948903386374102,None,0,0,0
2014-11-20,670653.0224627937,0.0,0.8,0.05,0.14999999999999997,17.948903386374102,None,0,0,0
2014-11-21,670317.6959515624,-335.32651123139686,0.8,0.05,0.14999999999999997,16.437612837441495,Long Put,0,0,0
2014-11-22,670317.6959515624,0.0,0.8,0.05,0.14999999999999997,16.437612837441495,None,0,0,0
2014-11-23,670317.6959515624,0.0,0.8,0.05,0.14999999999999997,16.437612837441495,None,0,0,0
2014-11-24,670317.6959515624,0.0,0.8,0.05,0.14999999999999997,16.437612837441495,None,0,0,0
2014-11-25,670317.6959515624,0.0,0.8,0.05,0.14999999999999997,16.437612837441495,None,0,0,0
2014-11-26,670317.6959515624,0.0,0.8,0.05,0.14999999999999997,16.437612837441495,None,0,0,0
2014-11-27,670317.6959515624,0.0,0.8,0.05,0.14999999999999997,16.437612837441495,None,0,0,0
2014-11-28,669982.5371035866,-335.15884797578116,0.8,0.05,0.14999999999999997,15.448687527808843,Long Put,0,0,0
2014-11-29,669982.5371035866,0.0,0.8,0.05,0.14999999999999997,15.448687527808843,None,0,0,0
2014-11-30,669982.5371035866,0.0,0.8,0.05,0.14999999999999997,15.448687527808843,None,0,0,0
2014-12-01,669982.5371035866,0.0,0.8,0.05,0.14999999999999997,15.448687527808843,None,0,0,0
2014-12-02,669982.5371035866,0.0,0.8,0.05,0.14999999999999997,15.448687527808843,None,0,0,0
2014-12-03,669982.5371035866,0.0,0.8,0.05,0.14999999999999997,15.448687527808843,None,0,0,0
2014-12-04,669982.5371035866,0.0,0.8,0.05,0.14999999999999997,15.448687527808843,None,0,0,0
2014-12-05,669580.5475813245,-401.989522262152,0.8,0.05,0.14999999999999997,14.142475915097528,Long Put,0,0,0
2014-12-06,669580.5475813245,0.0,0.8,0.05,0.14999999999999997,14.142475915097528,None,0,0,0
2014-12-07,669580.5475813245,0.0,0.8,0.05,0.14999999999999997,14.142475915097528,None,0,0,0
2014-12-08,669580.5475813245,0.0,0.8,0.05,0.14999999999999997,14.142475915097528,None,0,0,0
2014-12-09,669580.5475813245,0.0,0.8,0.05,0.14999999999999997,14.142475915097528,None,0,0,0
2014-12-10,669580.5475813245,0.0,0.8,0.05,0.14999999999999997,14.142475915097528,None,0,0,0
2014-12-11,669580.5475813245,0.0,0.8,0.05,0.14999999999999997,14.142475915097528,None,0,0,0
2014-12-12,669178.7992527757,-401.7483285487947,0.8,0.05,0.14999999999999997,11.712570719328056,Long Put,0,0,0
2014-12-13,669178.7992527757,0.0,0.8,0.05,0.14999999999999997,11.712570719328056,None,0,0,0
2014-12-14,669178.7992527757,0.0,0.8,0.05,0.14999999999999997,11.712570719328056,None,0,0,0
2014-12-15,669178.7992527757,0.0,0.8,0.05,0.14999999999999997,11.712570719328056,None,0,0,0
2014-12-16,669178.7992527757,0.0,0.8,0.05,0.14999999999999997,11.712570719328056,None,0,0,0
2014-12-17,669178.7992527757,0.0,0.8,0.05,0.14999999999999997,11.712570719328056,None,0,0,0
2014-12-18,669178.7992527757,0.0,0.8,0.05,0.14999999999999997,11.712570719328056,None,0,0,0
2014-12-19,668777.291973224,-401.5072795516655,0.8,0.05,0.14999999999999997,12.310641723027647,Long Put,0,0,0
2014-12-20,668777.291973224,0.0,0.8,0.05,0.14999999999999997,12.310641723027647,None,0,0,0
2014-12-21,668777.291973224,0.0,0.8,0.05,0.14999999999999997,12.310641723027647,None,0,0,0
2014-12-22,668777.291973224,0.0,0.8,0.05,0.14999999999999997,12.310641723027647,None,0,0,0
2014-12-23,668777.291973224,0.0,0.8,0.05,0.14999999999999997,12.310641723027647,None,0,0,0
2014-12-24,668777.291973224,0.0,0.8,0.05,0.14999999999999997,12.310641723027647,None,0,0,0
2014-12-25,668777.291973224,0.0,0.8,0.05,0.14999999999999997,12.310641723027647,None,0,0,0
2014-12-26,668442.9033272375,-334.38864598661206,0.8,0.05,0.14999999999999997,15.037306173546744,Long Put,0,0,0
2014-12-27,668442.9033272375,0.0,0.8,0.05,0.14999999999999997,15.037306173546744,None,0,0,0
2014-12-28,668442.9033272375,0.0,0.8,0.05,0.14999999999999997,15.037306173546744,None,0,0,0
2014-12-29,668442.9033272375,0.0,0.8,0.05,0.14999999999999997,15.037306173546744,None,0,0,0
2014-12-30,668442.9033272375,0.0,0.8,0.05,0.14999999999999997,15.037306173546744,None,0,0,0
2014-12-31,668442.9033272375,0.0,0.8,0.05,0.14999999999999997,15.037306173546744,None,0,0,0
2015-01-01,668442.9033272375,0.0,0.8,0.05,0.14999999999999997,15.037306173546744,None,0,0,0
2015-01-02,668108.6818755738,-334.2214516636187,0.8,0.05,0.14999999999999997,18.423784248229023,Long Put,0,0,0
2015-01-03,668108.6818755738,0.0,0.8,0.05,0.14999999999999997,18.423784248229023,None,0,0,0
2015-01-04,668108.6818755738,0.0,0.8,0.05,0.14999999999999997,18.423784248229023,None,0,0,0
2015-01-05,668108.6818755738,0.0,0.8,0.05,0.14999999999999997,18.423784248229023,None,0,0,0
2015-01-06,668108.6818755738,0.0,0.8,0.05,0.14999999999999997,18.423784248229023,None,0,0,0
2015-01-07,668108.6818755738,0.0,0.8,0.05,0.14999999999999997,18.423784248229023,None,0,0,0
2015-01-08,668108.6818755738,0.0,0.8,0.05,0.14999999999999997,18.423784248229023,None,0,0,0
2015-01-09,667774.6275346361,-334.0543409377869,0.8,0.05,0.14999999999999997,22.03107132640557,Long Put,0,0,0
2015-01-10,667774.6275346361,0.0,0.8,0.05,0.14999999999999997,22.03107132640557,None,0,0,0
2015-01-11,667774.6275346361,0.0,0.8,0.05,0.14999999999999997,22.03107132640557,None,0,0,0
2015-01-12,667774.6275346361,0.0,0.8,0.05,0.14999999999999997,22.03107132640557,None,0,0,0
2015-01-13,667774.6275346361,0.0,0.8,0.05,0.14999999999999997,22.03107132640557,None,0,0,0
2015-01-14,667774.6275346361,0.0,0.8,0.05,0.14999999999999997,22.03107132640557,None,0,0,0
2015-01-15,667774.6275346361,0.0,0.8,0.05,0.14999999999999997,22.03107132640557,None,0,0,0
2015-01-16,667440.7402208687,-333.88731376731806,0.8,0.05,0.14999999999999997,21.035415298536325,Long Put,0,0,0
2015-01-17,667440.7402208687,0.0,0.8,0.05,0.14999999999999997,21.035415298536325,None,0,0,0
2015-01-18,667440.7402208687,0.0,0.8,0.05,0.14999999999999997,21.035415298536325,None,0,0,0
2015-01-19,667440.7402208687,0.0,0.8,0.05,0.14999999999999997,21.035415298536325,None,0,0,0
2015-01-20,667440.7402208687,0.0,0.8,0.05,0.14999999999999997,21.035415298536325,None,0,0,0
2015-01-21,667440.7402208687,0.0,0.8,0.05,0.14999999999999997,21.035415298536325,None,0,0,0
2015-01-22,667440.7402208687,0.0,0.8,0.05,0.14999999999999997,21.035415298536325,None,0,0,0
2015-01-23,667107.0198507583,-333.7203701104344,0.8,0.05,0.14999999999999997,20.91238063058829,Long Put,0,0,0
2015-01-24,667107.0198507583,0.0,0.8,0.05,0.14999999999999997,20.91238063058829,None,0,0,0
2015-01-25,667107.0198507583,0.0,0.8,0.05,0.14999999999999997,20.91238063058829,None,0,0,0
2015-01-26,667107.0198507583,0.0,0.8,0.05,0.14999999999999997,20.91238063058829,None,0,0,0
2015-01-27,667107.0198507583,0.0,0.8,0.05,0.14999999999999997,20.91238063058829,None,0,0,0
2015-01-28,667107.0198507583,0.0,0.8,0.05,0.14999999999999997,20.91238063058829,None,0,0,0
2015-01-29,667107.0198507583,0.0,0.8,0.05,0.14999999999999997,20.91238063058829,None,0,0,0
2015-01-30,666773.4663408329,-333.5535099253791,0.8,0.05,0.14999999999999997,16.172400013502454,Long Put,0,0,0
2015-01-31,666773.4663408329,0.0,0.8,0.05,0.14999999999999997,16.172400013502454,None,0,0,0
2015-02-01,666773.4663408329,0.0,0.8,0.05,0.14999999999999997,16.172400013502454,None,0,0,0
2015-02-02,666773.4663408329,0.0,0.8,0.05,0.14999999999999997,16.172400013502454,None,0,0,0
2015-02-03,666773.4663408329,0.0,0.8,0.05,0.14999999999999997,16.172400013502454,None,0,0,0
2015-02-04,666773.4663408329,0.0,0.8,0.05,0.14999999999999997,16.172400013502454,None,0,0,0
2015-02-05,666773.4663408329,0.0,0.8,0.05,0.14999999999999997,16.172400013502454,None,0,0,0
2015-02-06,666373.4022610284,-400.0640798044998,0.8,0.05,0.14999999999999997,13.159250982049839,Long Put,0,0,0
2015-02-07,666373.4022610284,0.0,0.8,0.05,0.14999999999999997,13.159250982049839,None,0,0,0
2015-02-08,666373.4022610284,0.0,0.8,0.05,0.14999999999999997,13.159250982049839,None,0,0,0
2015-02-09,666373.4022610284,0.0,0.8,0.05,0.14999999999999997,13.159250982049839,None,0,0,0
2015-02-10,666373.4022610284,0.0,0.8,0.05,0.14999999999999997,13.159250982049839,None,0,0,0
2015-02-11,666373.4022610284,0.0,0.8,0.05,0.14999999999999997,13.159250982049839,None,0,0,0
2015-02-12,666373.4022610284,0.0,0.8,0.05,0.14999999999999997,13.159250982049839,None,0,0,0
2015-02-13,665973.5782196719,-399.82404135661704,0.8,0.05,0.14999999999999997,10.00855066006568,Long Put,0,0,0
2015-02-14,665973.5782196719,0.0,0.8,0.05,0.14999999999999997,10.00855066006568,None,0,0,0
2015-02-15,665973.5782196719,0.0,0.8,0.05,0.14999999999999997,10.00855066006568,None,0,0,0
2015-02-16,665973.5782196719,0.0,0.8,0.05,0.14999999999999997,10.00855066006568,None,0,0,0
2015-02-17,665973.5782196719,0.0,0.8,0.05,0.14999999999999997,10.00855066006568,None,0,0,0
2015-02-18,665973.5782196719,0.0,0.8,0.05,0.14999999999999997,10.00855066006568,None,0,0,0
2015-02-19,665973.5782196719,0.0,0.8,0.05,0.14999999999999997,10.00855066006568,None,0,0,0
2015-02-20,665573.9940727401,-399.5841469318031,0.8,0.05,0.14999999999999997,13.157638138785924,Long Put,0,0,0
2015-02-21,665573.9940727401,0.0,0.8,0.05,0.14999999999999997,13.157638138785924,None,0,0,0
2015-02-22,665573.9940727401,0.0,0.8,0.05,0.14999999999999997,13.157638138785924,None,0,0,0
2015-02-23,665573.9940727401,0.0,0.8,0.05,0.14999999999999997,13.157638138785924,None,0,0,0
2015-02-24,665573.9940727401,0.0,0.8,0.05,0.14999999999999997,13.157638138785924,None,0,0,0
2015-02-25,665573.9940727401,0.0,0.8,0.05,0.14999999999999997,13.157638138785924,None,0,0,0
2015-02-26,665573.9940727401,0.0,0.8,0.05,0.14999999999999997,13.157638138785924,None,0,0,0
2015-02-27,665174.6496762964,-399.3443964436441,0.8,0.05,0.14999999999999997,14.831608259496633,Long Put,0,0,0
2015-02-28,665174.6496762964,0.0,0.8,0.05,0.14999999999999997,14.831608259496633,None,0,0,0
2015-03-01,665174.6496762964,0.0,0.8,0.05,0.14999999999999997,14.831608259496633,None,0,0,0
2015-03-02,665174.6496762964,0.0,0.8,0.05,0.14999999999999997,14.831608259496633,None,0,0,0
2015-03-03,665174.6496762964,0.0,0.8,0.05,0.14999999999999997,14.831608259496633,None,0,0,0
2015-03-04,665174.6496762964,0.0,0.8,0.05,0.14999999999999997,14.831608259496633,None,0,0,0
2015-03-05,665174.6496762964,0.0,0.8,0.05,0.14999999999999997,14.831608259496633,None,0,0,0
2015-03-06,664842.0623514582,-332.5873248381482,0.8,0.05,0.14999999999999997,16.531195392736684,Long Put,0,0,0
2015-03-07,664842.0623514582,0.0,0.8,0.05,0.14999999999999997,16.531195392736684,None,0,0,0
2015-03-08,664842.0623514582,0.0,0.8,0.05,0.14999999999999997,16.531195392736684,None,0,0,0
2015-03-09,664842.0623514582,0.0,0.8,0.05,0.14999999999999997,16.531195392736684,None,0,0,0
2015-03-10,664842.0623514582,0.0,0.8,0.05,0.14999999999999997,16.531195392736684,None,0,0,0
2015-03-11,664842.0623514582,0.0,0.8,0.05,0.14999999999999997,16.531195392736684,None,0,0,0
2015-03-12,664842.0623514582,0.0,0.8,0.05,0.14999999999999997,16.531195392736684,None,0,0,0
2015-03-13,664443.1571140473,-398.905237410875,0.8,0.05,0.14999999999999997,11.957933060065319,Long Put,0,0,0
2015-03-14,664443.1571140473,0.0,0.8,0.05,0.14999999999999997,11.957933060065319,None,0,0,0
2015-03-15,664443.1571140473,0.0,0.8,0.05,0.14999999999999997,11.957933060065319,None,0,0,0
2015-03-16,664443.1571140473,0.0,0.8,0.05,0.14999999999999997,11.957933060065319,None,0,0,0
2015-03-17,664443.1571140473,0.0,0.8,0.05,0.14999999999999997,11.957933060065319,None,0,0,0
2015-03-18,664443.1571140473,0.0,0.8,0.05,0.14999999999999997,11.957933060065319,None,0,0,0
2015-03-19,664443.1571140473,0.0,0.8,0.05,0.14999999999999997,11.957933060065319,None,0,0,0
2015-03-20,664044.4912197789,-398.6658942684284,0.8,0.05,0.14999999999999997,12.154276344890249,Long Put,0,0,0
2015-03-21,664044.4912197789,0.0,0.8,0.05,0.14999999999999997,12.154276344890249,None,0,0,0
2015-03-22,664044.4912197789,0.0,0.8,0.05,0.14999999999999997,12.154276344890249,None,0,0,0
2015-03-23,664044.4912197789,0.0,0.8,0.05,0.14999999999999997,12.154276344890249,None,0,0,0
2015-03-24,664044.4912197789,0.0,0.8,0.05,0.14999999999999997,12.154276344890249,None,0,0,0
2015-03-25,664044.4912197789,0.0,0.8,0.05,0.14999999999999997,12.154276344890249,None,0,0,0
2015-03-26,664044.4912197789,0.0,0.8,0.05,0.14999999999999997,12.154276344890249,None,0,0,0
2015-03-27,663712.468974169,-332.02224560988947,0.8,0.05,0.14999999999999997,16.2318995631559,Long Put,0,0,0
2015-03-28,663712.468974169,0.0,0.8,0.05,0.14999999999999997,16.2318995631559,None,0,0,0
2015-03-29,663712.468974169,0.0,0.8,0.05,0.14999999999999997,16.2318995631559,None,0,0,0
2015-03-30,663712.468974169,0.0,0.8,0.05,0.14999999999999997,16.2318995631559,None,0,0,0
2015-03-31,663712.468974169,0.0,0.8,0.05,0.14999999999999997,16.2318995631559,None,0,0,0
2015-04-01,663712.468974169,0.0,0.8,0.05,0.14999999999999997,16.2318995631559,None,0,0,0
2015-04-02,663712.468974169,0.0,0.8,0.05,0.14999999999999997,16.2318995631559,None,0,0,0
2015-04-03,663380.612739682,-331.8562344870845,0.8,0.05,0.14999999999999997,20.35982914618634,Long Put,0,0,0
2015-04-04,663380.612739682,0.0,0.8,0.05,0.14999999999999997,20.35982914618634,None,0,0,0
2015-04-05,663380.612739682,0.0,0.8,0.05,0.14999999999999997,20.35982914618634,None,0,0,0
2015-04-06,663380.612739682,0.0,0.8,0.05,0.14999999999999997,20.35982914618634,None,0,0,0
2015-04-07,663380.612739682,0.0,0.8,0.05,0.14999999999999997,20.35982914618634,None,0,0,0
2015-04-08,663380.612739682,0.0,0.8,0.05,0.14999999999999997,20.35982914618634,None,0,0,0
2015-04-09,663380.612739682,0.0,0.8,0.05,0.14999999999999997,20.35982914618634,None,0,0,0
2015-04-10,663048.9224333122,-331.690306369841,0.8,0.05,0.14999999999999997,20.07502305192876,Long Put,0,0,0
2015-04-11,663048.9224333122,0.0,0.8,0.05,0.14999999999999997,20.07502305192876,None,0,0,0
2015-04-12,663048.9224333122,0.0,0.8,0.05,0.14999999999999997,20.07502305192876,None,0,0,0
2015-04-13,663048.9224333122,0.0,0.8,0.05,0.14999999999999997,20.07502305192876,None,0,0,0
2015-04-14,663048.9224333122,0.0,0.8,0.05,0.14999999999999997,20.07502305192876,None,0,0,0
2015-04-15,663048.9224333122,0.0,0.8,0.05,0.14999999999999997,20.07502305192876,None,0,0,0
2015-04-16,663048.9224333122,0.0,0.8,0.05,0.14999999999999997,20.07502305192876,None,0,0,0
2015-04-17,662651.0930798522,-397.8293534599873,0.8,0.05,0.14999999999999997,13.404346770624779,Long Put,0,0,0
2015-04-18,662651.0930798522,0.0,0.8,0.05,0.14999999999999997,13.404346770624779,None,0,0,0
2015-04-19,662651.0930798522,0.0,0.8,0.05,0.14999999999999997,13.404346770624779,None,0,0,0
2015-04-20,662651.0930798522,0.0,0.8,0.05,0.14999999999999997,13.404346770624779,None,0,0,0
2015-04-21,662651.0930798522,0.0,0.8,0.05,0.14999999999999997,13.404346770624779,None,0,0,0
2015-04-22,662651.0930798522,0.0,0.8,0.05,0.14999999999999997,13.404346770624779,None,0,0,0
2015-04-23,662651.0930798522,0.0,0.8,0.05,0.14999999999999997,13.404346770624779,None,0,0,0
2015-04-24,662253.5024240043,-397.59065584791125,0.8,0.05,0.14999999999999997,14.626064291282134,Long Put,0,0,0
2015-04-25,662253.5024240043,0.0,0.8,0.05,0.14999999999999997,14.626064291282134,None,0,0,0
2015-04-26,662253.5024240043,0.0,0.8,0.05,0.14999999999999997,14.626064291282134,None,0,0,0
2015-04-27,662253.5024240043,0.0,0.8,0.05,0.14999999999999997,14.626064291282134,None,0,0,0
2015-04-28,662253.5024240043,0.0,0.8,0.05,0.14999999999999997,14.626064291282134,None,0,0,0
2015-04-29,662253.5024240043,0.0,0.8,0.05,0.14999999999999997,14.626064291282134,None,0,0,0
2015-04-30,662253.5024240043,0.0,0.8,0.05,0.14999999999999997,14.626064291282134,None,0,0,0
2015-05-01,661856.1503225499,-397.35210145440254,0.8,0.05,0.14999999999999997,12.529944927454554,Long Put,0,0,0
2015-05-02,661856.1503225499,0.0,0.8,0.05,0.14999999999999997,12.529944927454554,None,0,0,0
2015-05-03,661856.1503225499,0.0,0.8,0.05,0.14999999999999997,12.529944927454554,None,0,0,0
2015-05-04,661856.1503225499,0.0,0.8,0.05,0.14999999999999997,12.529944927454554,None,0,0,0
2015-05-05,661856.1503225499,0.0,0.8,0.05,0.14999999999999997,12.529944927454554,None,0,0,0
2015-05-06,661856.1503225499,0.0,0.8,0.05,0.14999999999999997,12.529944927454554,None,0,0,0
2015-05-07,661856.1503225499,0.0,0.8,0.05,0.14999999999999997,12.529944927454554,None,0,0,0
2015-05-08,661459.0366323564,-397.11369019353,0.8,0.05,0.14999999999999997,13.940960789481176,Long Put,0,0,0
2015-05-09,661459.0366323564,0.0,0.8,0.05,0.14999999999999997,13.940960789481176,None,0,0,0
2015-05-10,661459.0366323564,0.0,0.8,0.05,0.14999999999999997,13.940960789481176,None,0,0,0
2015-05-11,661459.0366323564,0.0,0.8,0.05,0.14999999999999997,13.940960789481176,None,0,0,0
2015-05-12,661459.0366323564,0.0,0.8,0.05,0.14999999999999997,13.940960789481176,None,0,0,0
2015-05-13,661459.0366323564,0.0,0.8,0.05,0.14999999999999997,13.940960789481176,None,0,0,0
2015-05-14,661459.0366323564,0.0,0.8,0.05,0.14999999999999997,13.940960789481176,None,0,0,0
2015-05-15,661128.3071140401,-330.7295183161782,0.8,0.05,0.14999999999999997,24.80851938700415,Long Put,0,0,0
2015-05-16,661128.3071140401,0.0,0.8,0.05,0.14999999999999997,24.80851938700415,None,0,0,0
2015-05-17,661128.3071140401,0.0,0.8,0.05,0.14999999999999997,24.80851938700415,None,0,0,0
2015-05-18,661128.3071140401,0.0,0.8,0.05,0.14999999999999997,24.80851938700415,None,0,0,0
2015-05-19,661128.3071140401,0.0,0.8,0.05,0.14999999999999997,24.80851938700415,None,0,0,0
2015-05-20,661128.3071140401,0.0,0.8,0.05,0.14999999999999997,24.80851938700415,None,0,0,0
2015-05-21,661128.3071140401,0.0,0.8,0.05,0.14999999999999997,24.80851938700415,None,0,0,0
2015-05-22,660797.7429604831,-330.5641535570201,0.8,0.05,0.14999999999999997,22.118555427947484,Long Put,0,0,0
2015-05-23,660797.7429604831,0.0,0.8,0.05,0.14999999999999997,22.118555427947484,None,0,0,0
2015-05-24,660797.7429604831,0.0,0.8,0.05,0.14999999999999997,22.118555427947484,None,0,0,0
2015-05-25,660797.7429604831,0.0,0.8,0.05,0.14999999999999997,22.118555427947484,None,0,0,0
2015-05-26,660797.7429604831,0.0,0.8,0.05,0.14999999999999997,22.118555427947484,None,0,0,0
2015-05-27,660797.7429604831,0.0,0.8,0.05,0.14999999999999997,22.118555427947484,None,0,0,0
2015-05-28,660797.7429604831,0.0,0.8,0.05,0.14999999999999997,22.118555427947484,None,0,0,0
2015-05-29,660467.3440890028,-330.3988714802416,0.8,0.05,0.14999999999999997,25.067628928785474,Long Put,0,0,0
2015-05-30,660467.3440890028,0.0,0.8,0.05,0.14999999999999997,25.067628928785474,None,0,0,0
2015-05-31,660467.3440890028,0.0,0.8,0.05,0.14999999999999997,25.067628928785474,None,0,0,0
2015-06-01,660467.3440890028,0.0,0.8,0.05,0.14999999999999997,25.067628928785474,None,0,0,0
2015-06-02,660467.3440890028,0.0,0.8,0.05,0.14999999999999997,25.067628928785474,None,0,0,0
2015-06-03,660467.3440890028,0.0,0.8,0.05,0.14999999999999997,25.067628928785474,None,0,0,0
2015-06-04,660467.3440890028,0.0,0.8,0.05,0.14999999999999997,25.067628928785474,None,0,0,0
2015-06-05,660137.1104169583,-330.2336720445014,0.8,0.05,0.14999999999999997,22.270308383106663,Long Put,0,0,0
2015-06-06,660137.1104169583,0.0,0.8,0.05,0.14999999999999997,22.270308383106663,None,0,0,0
2015-06-07,660137.1104169583,0.0,0.8,0.05,0.14999999999999997,22.270308383106663,None,0,0,0
2015-06-08,660137.1104169583,0.0,0.8,0.05,0.14999999999999997,22.270308383106663,None,0,0,0
2015-06-09,660137.1104169583,0.0,0.8,0.05,0.14999999999999997,22.270308383106663,None,0,0,0
2015-06-10,660137.1104169583,0.0,0.8,0.05,0.14999999999999997,22.270308383106663,None,0,0,0
2015-06-11,660137.1104169583,0.0,0.8,0.05,0.14999999999999997,22.270308383106663,None,0,0,0
2015-06-12,659807.0418617498,-330.06855520847915,0.8,0.05,0.14999999999999997,21.97643457852509,Long Put,0,0,0
2015-06-13,659807.0418617498,0.0,0.8,0.05,0.14999999999999997,21.97643457852509,None,0,0,0
2015-06-14,659807.0418617498,0.0,0.8,0.05,0.14999999999999997,21.97643457852509,None,0,0,0
2015-06-15,659807.0418617498,0.0,0.8,0.05,0.14999999999999997,21.97643457852509,None,0,0,0
2015-06-16,659807.0418617498,0.0,0.8,0.05,0.14999999999999997,21.97643457852509,None,0,0,0
2015-06-17,659807.0418617498,0.0,0.8,0.05,0.14999999999999997,21.97643457852509,None,0,0,0
2015-06-18,659807.0418617498,0.0,0.8,0.05,0.14999999999999997,21.97643457852509,None,0,0,0
2015-06-19,659477.1383408189,-329.90352093087495,0.8,0.05,0.14999999999999997,24.579688781992097,Long Put,0,0,0
2015-06-20,659477.1383408189,0.0,0.8,0.05,0.14999999999999997,24.579688781992097,None,0,0,0
2015-06-21,659477.1383408189,0.0,0.8,0.05,0.14999999999999997,24.579688781992097,None,0,0,0
2015-06-22,659477.1383408189,0.0,0.8,0.05,0.14999999999999997,24.579688781992097,None,0,0,0
2015-06-23,659477.1383408189,0.0,0.8,0.05,0.14999999999999997,24.579688781992097,None,0,0,0
2015-06-24,659477.1383408189,0.0,0.8,0.05,0.14999999999999997,24.579688781992097,None,0,0,0
2015-06-25,659477.1383408189,0.0,0.8,0.05,0.14999999999999997,24.579688781992097,None,0,0,0
2015-06-26,659147.3997716486,-329.73856917040945,0.8,0.05,0.14999999999999997,22.428856351925717,Long Put,0,0,0
2015-06-27,659147.3997716486,0.0,0.8,0.05,0.14999999999999997,22.428856351925717,None,0,0,0
2015-06-28,659147.3997716486,0.0,0.8,0.05,0.14999999999999997,22.428856351925717,None,0,0,0
2015-06-29,659147.3997716486,0.0,0.8,0.05,0.14999999999999997,22.428856351925717,None,0,0,0
2015-06-30,659147.3997716486,0.0,0.8,0.05,0.14999999999999997,22.428856351925717,None,0,0,0
2015-07-01,659147.3997716486,0.0,0.8,0.05,0.14999999999999997,22.428856351925717,None,0,0,0
2015-07-02,659147.3997716486,0.0,0.8,0.05,0.14999999999999997,22.428856351925717,None,0,0,0
2015-07-03,658817.8260717627,-329.57369988582434,0.8,0.05,0.14999999999999997,20.613554749610557,Long Put,0,0,0
2015-07-04,658817.8260717627,0.0,0.8,0.05,0.14999999999999997,20.613554749610557,None,0,0,0
2015-07-05,658817.8260717627,0.0,0.8,0.05,0.14999999999999997,20.613554749610557,None,0,0,0
2015-07-06,658817.8260717627,0.0,0.8,0.05,0.14999999999999997,20.613554749610557,None,0,0,0
2015-07-07,658817.8260717627,0.0,0.8,0.05,0.14999999999999997,20.613554749610557,None,0,0,0
2015-07-08,658817.8260717627,0.0,0.8,0.05,0.14999999999999997,20.613554749610557,None,0,0,0
2015-07-09,658817.8260717627,0.0,0.8,0.05,0.14999999999999997,20.613554749610557,None,0,0,0
2015-07-10,658488.4171587268,-329.40891303588137,0.8,0.05,0.14999999999999997,21.867489115168876,Long Put,0,0,0
2015-07-11,658488.4171587268,0.0,0.8,0.05,0.14999999999999997,21.867489115168876,None,0,0,0
2015-07-12,658488.4171587268,0.0,0.8,0.05,0.14999999999999997,21.867489115168876,None,0,0,0
2015-07-13,658488.4171587268,0.0,0.8,0.05,0.14999999999999997,21.867489115168876,None,0,0,0
2015-07-14,658488.4171587268,0.0,0.8,0.05,0.14999999999999997,21.867489115168876,None,0,0,0
2015-07-15,658488.4171587268,0.0,0.8,0.05,0.14999999999999997,21.867489115168876,None,0,0,0
2015-07-16,658488.4171587268,0.0,0.8,0.05,0.14999999999999997,21.867489115168876,None,0,0,0
2015-07-17,658159.1729501474,-329.24420857936343,0.8,0.05,0.14999999999999997,16.386992021203774,Long Put,0,0,0
2015-07-18,658159.1729501474,0.0,0.8,0.05,0.14999999999999997,16.386992021203774,None,0,0,0
2015-07-19,658159.1729501474,0.0,0.8,0.05,0.14999999999999997,16.386992021203774,None,0,0,0
2015-07-20,658159.1729501474,0.0,0.8,0.05,0.14999999999999997,16.386992021203774,None,0,0,0
2015-07-21,658159.1729501474,0.0,0.8,0.05,0.14999999999999997,16.386992021203774,None,0,0,0
2015-07-22,658159.1729501474,0.0,0.8,0.05,0.14999999999999997,16.386992021203774,None,0,0,0
2015-07-23,658159.1729501474,0.0,0.8,0.05,0.14999999999999997,16.386992021203774,None,0,0,0
2015-07-24,657830.0933636724,-329.07958647507377,0.8,0.05,0.14999999999999997,19.71876319475808,Long Put,0,0,0
2015-07-25,657830.0933636724,0.0,0.8,0.05,0.14999999999999997,19.71876319475808,None,0,0,0
2015-07-26,657830.0933636724,0.0,0.8,0.05,0.14999999999999997,19.71876319475808,None,0,0,0
2015-07-27,657830.0933636724,0.0,0.8,0.05,0.14999999999999997,19.71876319475808,None,0,0,0
2015-07-28,657830.0933636724,0.0,0.8,0.05,0.14999999999999997,19.71876319475808,None,0,0,0
2015-07-29,657830.0933636724,0.0,0.8,0.05,0.14999999999999997,19.71876319475808,None,0,0,0
2015-07-30,657830.0933636724,0.0,0.8,0.05,0.14999999999999997,19.71876319475808,None,0,0,0
2015-07-31,657501.1783169905,-328.9150466818362,0.8,0.05,0.14999999999999997,18.397109284719942,Long Put,0,0,0
2015-08-01,657501.1783169905,0.0,0.8,0.05,0.14999999999999997,18.397109284719942,None,0,0,0
2015-08-02,657501.1783169905,0.0,0.8,0.05,0.14999999999999997,18.397109284719942,None,0,0,0
2015-08-03,657501.1783169905,0.0,0.8,0.05,0.14999999999999997,18.397109284719942,None,0,0,0
2015-08-04,657501.1783169905,0.0,0.8,0.05,0.14999999999999997,18.397109284719942,None,0,0,0
