trade_id,date,symbol,action,price,size,pnl,signal,strike,vix
372,2007-02-16,SPY_PUT,BUY_LONG PUT,138.9554860268133,297.74162539516135,-41372.83226719803,Delta:-0.09,15944.95,15.464769201216853
373,2007-02-23,SPY_PUT,BUY_LONG PUT,175.3044186775164,235.88764141270352,-41352.14585106443,Delta:-0.09,16158.59,19.25219893065845
374,2007-03-02,SPY_PUT,BUY_LONG PUT,140.1965001401252,294.8109955443142,-41331.4697781389,Delta:-0.09,15980.86,15.567829193172003
375,2007-03-09,SPY_PUT,BUY_LONG PUT,170.1394664826839,242.80553417307368,-41310.80404324983,Delta:-0.09,16085.64,18.769708549485493
376,2007-03-16,SPY_PUT,BUY_LONG PUT,170.65881587013027,241.94559437614765,-41290.14864122821,Delta:-0.09,15745.38,19.233861355405168
377,2007-03-23,SPY_PUT,BUY_LONG PUT,176.86164178166246,233.34343813145887,-41269.503566907595,Delta:-0.09,15899.28,19.74000246008531
378,2007-03-30,SPY_PUT,BUY_LONG PUT,246.59046486576432,167.27682004078568,-41248.868815124144,Delta:-0.09,15802.21,27.691691306870695
379,2007-04-06,SPY_PUT,BUY_LONG PUT,254.93683175674656,161.71945064436744,-41228.244380716584,Delta:-0.09,15802.53,28.628396598428424
380,2007-04-13,SPY_PUT,BUY_LONG PUT,244.04604321334773,168.85186793420806,-41207.630258526224,Delta:-0.09,16054.56,26.97517169566696
381,2007-04-20,SPY_PUT,BUY_LONG PUT,200.57586912447482,205.34387622589244,-41187.02644339696,Delta:-0.09,16421.25,21.675212933053924
382,2007-04-27,SPY_PUT,BUY_LONG PUT,190.9153991454576,215.6265713213146,-41166.43293017526,Delta:-0.09,15799.3,21.443424934333198
383,2007-05-04,SPY_PUT,BUY_LONG PUT,224.03703527717545,183.65646404312173,-41145.849713710166,Delta:-0.09,16454.27,24.16195318136665
384,2007-05-11,SPY_PUT,BUY_LONG PUT,210.35176015508924,195.50716741581937,-41125.27678885331,Delta:-0.09,15966.4,23.37921761092004
385,2007-05-18,SPY_PUT,BUY_LONG PUT,194.73406425312123,211.08127285337065,-41104.714150458894,Delta:-0.09,15984.14,21.619394492077777
386,2007-05-25,SPY_PUT,BUY_LONG PUT,200.39738254050081,205.01346510890903,-41084.16179338366,Delta:-0.09,15870.8,22.407028661486454
387,2007-06-01,SPY_PUT,BUY_LONG PUT,234.79246041588954,174.89326377751098,-41063.61971248697,Delta:-0.09,16144.24,25.808181344083067
388,2007-06-08,SPY_PUT,BUY_LONG PUT,174.07294327928182,235.78097278898417,-41043.08790263073,Delta:-0.09,16238.59,19.02278008927513
389,2007-06-15,SPY_PUT,BUY_LONG PUT,195.63903527315233,209.6849757074475,-41022.56635867941,Delta:-0.09,16345.57,21.23959630082884
390,2007-06-22,SPY_PUT,BUY_LONG PUT,151.91449237284607,269.9021958673179,-41002.05507550007,Delta:-0.09,16569.97,16.26928691786878
391,2007-06-29,SPY_PUT,BUY_LONG PUT,107.22300820735221,458.6502997794339,-49177.86485755479,Delta:-0.09,16064.25,11.84454453850866
392,2007-07-06,SPY_PUT,BUY_LONG PUT,139.4416979830337,352.4652872817161,-49148.35813864026,Delta:-0.09,16801.47,14.72774914606509
393,2007-07-13,SPY_PUT,BUY_LONG PUT,146.63934380561477,279.1364846171451,-40932.39093646423,Delta:-0.09,17217.0,15.114155137545895
394,2007-07-20,SPY_PUT,BUY_LONG PUT,153.28150626170506,266.90711579481126,-40911.924740996,Delta:-0.09,17375.4,15.65474042843953
395,2007-07-27,SPY_PUT,BUY_LONG PUT,152.45686646550718,268.21664203545106,-40891.4687786255,Delta:-0.09,17079.46,15.840313698993679
396,2007-08-03,SPY_PUT,BUY_LONG PUT,169.0979139647402,241.70033849594674,-40871.023044236186,Delta:-0.09,17368.95,17.276494060489675
397,2007-08-10,SPY_PUT,BUY_LONG PUT,167.52122112310735,243.8532101117741,-40850.58753271407,Delta:-0.09,17145.48,17.338485963018012
398,2007-08-17,SPY_PUT,BUY_LONG PUT,156.3016914104826,261.22661802628056,-40830.16223894771,Delta:-0.09,17483.75,15.864264593362691
399,2007-08-24,SPY_PUT,BUY_LONG PUT,156.74848066775346,260.3517876790731,-40809.74715782824,Delta:-0.09,18318.52,15.184620438727071
400,2007-08-31,SPY_PUT,BUY_LONG PUT,199.20821975550353,204.75732544727202,-40789.342284249324,Delta:-0.09,18173.38,19.451920530710233
401,2007-09-07,SPY_PUT,BUY_LONG PUT,196.7432275053125,207.21906481892165,-40768.9476131072,Delta:-0.09,17377.8,20.090739361888865
402,2007-09-14,SPY_PUT,BUY_LONG PUT,204.2180787035153,199.53455344401507,-40748.56313930065,Delta:-0.09,17603.97,20.58612356717469
403,2007-09-21,SPY_PUT,BUY_LONG PUT,178.79702138849618,227.7900858831167,-40728.188857730995,Delta:-0.09,16947.6,18.72160615384983
404,2007-09-28,SPY_PUT,BUY_LONG PUT,161.1098007863967,252.6713121399334,-40707.82476330213,Delta:-0.09,16351.73,17.48434155310124
405,2007-10-05,SPY_PUT,BUY_LONG PUT,191.83444330697338,212.0967963287615,-40687.47085092048,Delta:-0.09,15859.51,21.464849393978266
406,2007-10-12,SPY_PUT,BUY_LONG PUT,218.7390964459886,185.91613376960532,-40667.127115495015,Delta:-0.09,16445.72,23.602854902429183
407,2007-10-19,SPY_PUT,BUY_LONG PUT,144.53735685636,281.2199865556675,-40646.79355193727,Delta:-0.09,16836.89,15.23383017737498
408,2007-10-26,SPY_PUT,BUY_LONG PUT,168.72551345451427,240.7843919000048,-40626.470155161296,Delta:-0.09,17026.21,17.585457691949262
409,2007-11-02,SPY_PUT,BUY_LONG PUT,172.2076993388408,235.79756930719964,-40606.15692008371,Delta:-0.09,16579.65,18.43181357311627
410,2007-11-09,SPY_PUT,BUY_LONG PUT,200.28121679539672,202.6443342566935,-40585.85384162367,Delta:-0.09,16784.35,21.17515435339368
411,2007-11-16,SPY_PUT,BUY_LONG PUT,158.05683066874008,256.65174192769496,-40565.56091470286,Delta:-0.09,16334.02,17.1716139346983
412,2007-11-23,SPY_PUT,BUY_LONG PUT,155.45506880114635,260.816700587035,-40545.27813424551,Delta:-0.09,16357.24,16.86497548175114
413,2007-11-30,SPY_PUT,BUY_LONG PUT,143.38437448455917,282.6319509420635,-40525.00549517839,Delta:-0.09,16624.28,15.305582784390905
414,2007-12-07,SPY_PUT,BUY_LONG PUT,138.72167304752884,350.382824277672,-48605.69159091696,Delta:-0.09,16480.56,14.936994122920595
415,2007-12-14,SPY_PUT,BUY_LONG PUT,176.29491976879993,229.61773487133368,-40480.440146635345,Delta:-0.09,16871.4,18.542983455983208
416,2007-12-21,SPY_PUT,BUY_LONG PUT,198.97944535526756,203.33859034696985,-40460.199926562025,Delta:-0.09,17074.52,20.680006364970385
417,2007-12-28,SPY_PUT,BUY_LONG PUT,203.04579627854866,199.16674251714676,-40439.96982659874,Delta:-0.09,16351.53,22.03569048578173
418,2008-01-04,SPY_PUT,BUY_LONG PUT,210.75521692225917,191.78528736773805,-40419.74984168544,Delta:-0.09,16196.45,23.091352553216954
419,2008-01-11,SPY_PUT,BUY_LONG PUT,184.8953783385783,218.49945807074434,-40399.5399667646,Delta:-0.09,16437.88,19.960484253820283
420,2008-01-18,SPY_PUT,BUY_LONG PUT,155.9842944956157,258.8679862120104,-40379.34019678122,Delta:-0.09,16216.55,17.06920282187962
421,2008-01-25,SPY_PUT,BUY_LONG PUT,126.22428731022133,383.68987192607875,-48430.98063201939,Delta:-0.09,15950.99,14.04255382564033
422,2008-02-01,SPY_PUT,BUY_LONG PUT,141.5099654262309,285.0324704332813,-40334.93503636681,Delta:-0.09,16287.23,15.418095936313087
423,2008-02-08,SPY_PUT,BUY_LONG PUT,147.77042909621386,272.82026461870487,-40314.76756884863,Delta:-0.09,16123.1,16.264094124043712
424,2008-02-15,SPY_PUT,BUY_LONG PUT,148.0681556007265,272.1355582608911,-40294.6101850642,Delta:-0.09,15292.75,17.18173530550486
425,2008-02-22,SPY_PUT,BUY_LONG PUT,142.07458250682205,283.4740892378677,-40274.462879971674,Delta:-0.09,15857.29,15.899314198096542
426,2008-02-29,SPY_PUT,BUY_LONG PUT,135.99842479061329,355.1893402633887,-48305.19077823802,Delta:-0.09,16241.99,14.858866982935254
427,2008-03-07,SPY_PUT,BUY_LONG PUT,147.12857181188622,273.4354895021992,-40230.17305314257,Delta:-0.09,16527.48,15.797245747404762
428,2008-03-14,SPY_PUT,BUY_LONG PUT,170.24075828447474,236.19524708310112,-40210.057966616005,Delta:-0.09,16223.68,18.62108823831479
429,2008-03-21,SPY_PUT,BUY_LONG PUT,159.77282924445183,251.54435286454253,-40189.95293763269,Delta:-0.09,16319.96,17.372997789759424
430,2008-03-28,SPY_PUT,BUY_LONG PUT,141.86131875513024,283.16286859353045,-40169.85796116388,Delta:-0.09,15818.14,15.914742582913634
431,2008-04-04,SPY_PUT,BUY_LONG PUT,132.48355902663215,363.6657106179851,-48179.72763861995,Delta:-0.09,15924.86,14.763088251710695
432,2008-04-11,SPY_PUT,BUY_LONG PUT,110.08098197961374,437.41270232267726,-48150.819802036785,Delta:-0.09,16042.51,12.176733303429621
433,2008-04-18,SPY_PUT,BUY_LONG PUT,113.70550155929344,423.21548781930886,-48121.92931015556,Delta:-0.09,16518.65,12.215125959725365
434,2008-04-25,SPY_PUT,BUY_LONG PUT,128.77265253202927,373.4725907009441,-48093.056152569465,Delta:-0.09,15979.0,14.300950290772057
435,2008-05-02,SPY_PUT,BUY_LONG PUT,132.8564523424304,361.7754310870428,-48064.20031887792,Delta:-0.09,15977.37,14.755987753876605
436,2008-05-09,SPY_PUT,BUY_LONG PUT,113.02974527466937,424.9798288225604,-48035.361798686594,Delta:-0.09,16519.44,12.141950436537979
437,2008-05-16,SPY_PUT,BUY_LONG PUT,178.91535754987393,223.59986885709918,-40005.45048467282,Delta:-0.09,16227.95,19.564778301071126
438,2008-05-23,SPY_PUT,BUY_LONG PUT,165.01089774399372,242.32004253116625,-39985.447759430484,Delta:-0.09,16244.6,18.02579909643456
439,2008-05-30,SPY_PUT,BUY_LONG PUT,177.82322835373034,224.74822555830843,-39965.455035550774,Delta:-0.09,16205.31,19.47251088312006
440,2008-06-06,SPY_PUT,BUY_LONG PUT,122.82546181496237,390.26571576708943,-47934.5667696396,Delta:-0.09,16149.56,13.496425799709021
441,2008-06-13,SPY_PUT,BUY_LONG PUT,98.70037015323209,485.36602198354643,-47905.80602957781,Delta:-0.09,16181.92,10.823799190324921
442,2008-06-20,SPY_PUT,BUY_LONG PUT,116.52887423503336,410.86007961764255,-47877.06254596006,Delta:-0.09,16591.24,12.463661158735562
443,2008-06-27,SPY_PUT,BUY_LONG PUT,130.53681498397347,366.55051154961166,-47848.33630843249,Delta:-0.09,16471.75,14.063204962868783
444,2008-07-04,SPY_PUT,BUY_LONG PUT,131.4037878570926,363.9136138042944,-47819.627306647424,Delta:-0.09,16811.03,13.870895335788502
445,2008-07-11,SPY_PUT,BUY_LONG PUT,134.43117476181177,355.5048567785003,-47790.93553026344,Delta:-0.09,16608.72,14.363318845543477
446,2008-07-18,SPY_PUT,BUY_LONG PUT,98.54940649092958,484.6529539814254,-47762.26096894528,Delta:-0.09,16882.97,10.358483260432862
447,2008-07-25,SPY_PUT,BUY_LONG PUT,101.85787126163729,468.62950325903586,-47733.603612363906,Delta:-0.09,16462.96,10.979374043948834
448,2008-08-01,SPY_PUT,BUY_LONG PUT,105.46842566769988,452.31511846494095,-47704.96345019649,Delta:-0.09,16493.36,11.347609097697198
449,2008-08-08,SPY_PUT,BUY_LONG PUT,104.88681443847607,454.55037153494726,-47676.340472126365,Delta:-0.09,17057.57,10.911754770148983
450,2008-08-15,SPY_PUT,BUY_LONG PUT,141.19229171287384,337.4669685561779,-47647.73466784309,Delta:-0.09,16791.75,14.921275686685695
451,2008-08-22,SPY_PUT,BUY_LONG PUT,139.36574084246578,341.6847335592284,-47619.14602704239,Delta:-0.09,16542.01,14.950603911940352
452,2008-08-29,SPY_PUT,BUY_LONG PUT,136.70162057227176,348.1346771179341,-47590.57453942616,Delta:-0.09,16248.44,14.92976222239098
453,2008-09-05,SPY_PUT,BUY_LONG PUT,144.6259868171404,274.0518332921162,-39635.01682891876,Delta:-0.09,16597.11,15.463391015270608
454,2008-09-12,SPY_PUT,BUY_LONG PUT,206.19095690175652,192.12869427333658,-39615.199320504296,Delta:-0.09,16444.7,22.2502364432099
455,2008-09-19,SPY_PUT,BUY_LONG PUT,190.2054592191863,208.17168909550415,-39595.39172084405,Delta:-0.09,16096.2,20.969626150813827
456,2008-09-26,SPY_PUT,BUY_LONG PUT,178.69697266946736,221.46762440226618,-39575.59402498362,Delta:-0.09,16030.08,19.782105193521762
457,2008-10-03,SPY_PUT,BUY_LONG PUT,188.15318923868654,210.23192000105618,-39555.80622797113,Delta:-0.09,15542.98,21.4816851462838
458,2008-10-10,SPY_PUT,BUY_LONG PUT,190.72362500829604,207.29486618732952,-39536.02832485714,Delta:-0.09,15901.83,21.283760742724184
459,2008-10-17,SPY_PUT,BUY_LONG PUT,208.53216688706254,189.49719316970433,-39516.26031069471,Delta:-0.09,16141.71,22.925272463297745
460,2008-10-24,SPY_PUT,BUY_LONG PUT,183.48810280727847,215.25374984133654,-39496.50218053936,Delta:-0.09,16449.34,19.79477191463339
461,2008-10-31,SPY_PUT,BUY_LONG PUT,215.31536604510393,183.34387672628793,-39476.7539294491,Delta:-0.09,16848.72,22.677707620206487
462,2008-11-07,SPY_PUT,BUY_LONG PUT,293.5301393312442,134.4223650844854,-39457.01555248437,Delta:-0.09,17898.94,29.10155697700841
463,2008-11-14,SPY_PUT,BUY_LONG PUT,305.9240005062719,128.91204017809517,-39437.28704470813,Delta:-0.09,18544.27,29.27484686389967
464,2008-11-21,SPY_PUT,BUY_LONG PUT,250.40873771957686,157.41291122727512,-39417.568401185774,Delta:-0.09,18338.06,24.23186954639769
465,2008-11-28,SPY_PUT,BUY_LONG PUT,235.48498002180963,167.30519124122614,-39397.85961698518,Delta:-0.09,19108.25,21.86921641142782
466,2008-12-05,SPY_PUT,BUY_LONG PUT,237.2904286559925,165.94921636837051,-39378.160687176685,Delta:-0.09,19296.72,21.821652902764928
467,2008-12-12,SPY_PUT,BUY_LONG PUT,250.21836185572826,157.2964962080862,-39358.4716068331,Delta:-0.09,19005.61,23.362984638411604
468,2008-12-19,SPY_PUT,BUY_LONG PUT,242.12927216246655,162.470204530387,-39338.79237102968,Delta:-0.09,19132.77,22.457442225377644
469,2008-12-26,SPY_PUT,BUY_LONG PUT,222.57069882761448,176.65902646645156,-39319.12297484417,Delta:-0.09,18908.13,20.888646563658376
470,2009-01-02,SPY_PUT,BUY_LONG PUT,226.71497853220512,173.34303921068104,-39299.463413356745,Delta:-0.09,18940.0,21.241791625197145
471,2009-01-09,SPY_PUT,BUY_LONG PUT,190.304096741914,206.40550757517553,-39279.81368165007,Delta:-0.09,19467.65,17.34704577598906
472,2009-01-16,SPY_PUT,BUY_LONG PUT,183.772331672878,213.6348459935411,-39260.17377480925,Delta:-0.09,19178.07,17.004588648020782
473,2009-01-23,SPY_PUT,BUY_LONG PUT,194.12472659594383,202.1408832147288,-39240.54368792184,Delta:-0.09,18425.14,18.69653382162506
474,2009-01-30,SPY_PUT,BUY_LONG PUT,171.51425729260762,228.6744206294524,-39220.92341607788,Delta:-0.09,18313.42,16.619644626055365
475,2009-02-06,SPY_PUT,BUY_LONG PUT,212.00205438599542,184.9100616873995,-39201.31295436984,Delta:-0.09,18569.76,20.259317360970474
476,2009-02-13,SPY_PUT,BUY_LONG PUT,238.1867756915544,164.49994834571308,-39181.71229789265,Delta:-0.09,18501.43,22.84563334009243
477,2009-02-20,SPY_PUT,BUY_LONG PUT,282.58818525647365,138.58371823365732,-39162.1214417437,Delta:-0.09,18169.28,27.59987517695567
478,2009-02-27,SPY_PUT,BUY_LONG PUT,265.16946812648706,147.6133004963892,-39142.54038102283,Delta:-0.09,18190.15,25.868910719759974
479,2009-03-06,SPY_PUT,BUY_LONG PUT,264.06506695432597,148.1565493007798,-39122.96911083232,Delta:-0.09,17146.81,27.328676784150463
480,2009-03-13,SPY_PUT,BUY_LONG PUT,256.43704927278566,152.48735600868866,-39103.4076262769,Delta:-0.09,16537.42,27.51717803366353
481,2009-03-20,SPY_PUT,BUY_LONG PUT,235.87843836034438,165.69490706376703,-39083.855922463765,Delta:-0.09,16615.7,25.191872708478748
482,2009-03-27,SPY_PUT,BUY_LONG PUT,201.7534958673492,193.62397576588666,-39064.31399450253,Delta:-0.09,16739.2,21.38835337449403
483,2009-04-03,SPY_PUT,BUY_LONG PUT,188.19198889990605,207.47313456723222,-39044.78183750528,Delta:-0.09,17026.4,19.614138981883176
484,2009-04-10,SPY_PUT,BUY_LONG PUT,283.20175000495556,137.80020584584543,-39025.25944658653,Delta:-0.09,17090.09,29.40645327938178
485,2009-04-17,SPY_PUT,BUY_PUT SPREAD,299.07837305463016,91.29387221461468,-27304.022771804266,Delta:-0.09,17192.16,30.870624694681695
486,2009-04-24,SPY_PUT,BUY_LONG PUT,274.25063405591885,142.1768629257826,-38992.09480547733,Delta:-0.09,17588.17,27.670560819324194
487,2009-05-01,SPY_PUT,BUY_LONG PUT,216.4654486773203,180.04073627551566,-38972.59875807459,Delta:-0.09,17515.65,21.930743774699533
488,2009-05-08,SPY_PUT,BUY_LONG PUT,264.3883050091106,147.33296337503762,-38953.11245869556,Delta:-0.09,17175.35,27.316664371754126
489,2009-05-15,SPY_PUT,BUY_LONG PUT,266.3231918738714,146.18943107630253,-38933.635902466216,Delta:-0.09,17615.53,26.828977037098582
490,2009-05-22,SPY_PUT,BUY_LONG PUT,246.13059773401147,158.1037442836293,-38914.16908451498,Delta:-0.09,17391.28,25.114522791291375
491,2009-05-29,SPY_PUT,BUY_LONG PUT,239.10917055952405,162.66507850350408,-38894.71199997272,Delta:-0.09,17026.69,24.92050673507599
492,2009-06-05,SPY_PUT,BUY_LONG PUT,222.0406180084598,175.08177104106053,-38875.26464397274,Delta:-0.09,17482.52,22.538201446055954
493,2009-06-12,SPY_PUT,BUY_LONG PUT,191.71046495470466,202.67973905770455,-38855.827011650756,Delta:-0.09,17696.91,19.22379929170912
494,2009-06-19,SPY_PUT,BUY_LONG PUT,234.17411964607743,165.84411273475013,-38836.39909814493,Delta:-0.09,17850.33,23.28003824863136
495,2009-06-26,SPY_PUT,BUY_LONG PUT,202.97901484278387,191.23642376854232,-38816.98089859586,Delta:-0.09,18208.81,19.781561424794262
496,2009-07-03,SPY_PUT,BUY_LONG PUT,168.0571669654238,230.85937427547378,-38797.57240814656,Delta:-0.09,18513.21,16.108911525767653
497,2009-07-10,SPY_PUT,BUY_LONG PUT,165.2367662862348,234.6824771114692,-38778.173621942486,Delta:-0.09,18934.06,15.486520441992448
498,2009-07-17,SPY_PUT,BUY_LONG PUT,209.297957550741,185.18472415448707,-38758.78453513151,Delta:-0.09,18622.22,19.94455830864772
499,2009-07-24,SPY_PUT,BUY_LONG PUT,210.43924854012232,184.08830772591307,-38739.40514286394,Delta:-0.09,18416.39,20.277445991215895
500,2009-07-31,SPY_PUT,BUY_LONG PUT,212.1600900748225,182.50386030019652,-38720.035440292515,Delta:-0.09,18743.74,20.08622980046576
501,2009-08-07,SPY_PUT,BUY_LONG PUT,151.42311971444164,306.6956393096797,-46440.81050708684,Delta:-0.09,18652.51,14.406077635050016
502,2009-08-14,SPY_PUT,BUY_LONG PUT,145.1464710479789,319.766272549889,-46412.94602078259,Delta:-0.09,18827.51,13.680583214185193
503,2009-08-21,SPY_PUT,BUY_LONG PUT,169.61230721172046,227.89766367636187,-38654.24854430844,Delta:-0.09,19119.14,15.742722536554659
504,2009-08-28,SPY_PUT,BUY_LONG PUT,214.70758079177614,179.9420461893449,-38634.921420036284,Delta:-0.09,18486.66,20.61008935474087
505,2009-09-04,SPY_PUT,BUY_LONG PUT,236.26981926867393,163.43858085155847,-38615.60395932627,Delta:-0.09,19446.83,21.56008060083729
506,2009-09-11,SPY_PUT,BUY_LONG PUT,229.954022661888,167.843535462289,-38596.2961573466,Delta:-0.09,20043.55,20.35903840200956
507,2009-09-18,SPY_PUT,BUY_LONG PUT,192.70697812413664,200.18474880768284,-38576.998009267925,Delta:-0.09,19768.86,17.298431579562774
508,2009-09-25,SPY_PUT,BUY_LONG PUT,155.26938461732252,297.9933972582639,-46269.251412315956,Delta:-0.09,19885.86,13.855826748027845
509,2009-10-02,SPY_PUT,BUY_LONG PUT,112.08285799091901,412.5652279960158,-46241.48986146856,Delta:-0.09,19889.79,10.0
510,2009-10-09,SPY_PUT,BUY_LONG PUT,124.55378681774387,371.0344434182076,-46213.744967551684,Delta:-0.09,20295.74,10.890377534104877
511,2009-10-16,SPY_PUT,BUY_LONG PUT,146.90832831691597,314.38664675931113,-46186.01672057116,Delta:-0.09,19816.75,13.155424556146254
512,2009-10-23,SPY_PUT,BUY_LONG PUT,225.76834843663738,170.3748755090785,-38465.25425878235,Delta:-0.09,19636.3,20.4030153390408
513,2009-10-30,SPY_PUT,BUY_LONG PUT,227.03929664849431,169.33641972638625,-38446.021631652955,Delta:-0.09,19076.49,21.11997977638997
514,2009-11-06,SPY_PUT,BUY_LONG PUT,247.06549454535104,155.53284238072166,-38426.79862083713,Delta:-0.09,19066.05,22.99547001633502
515,2009-11-13,SPY_PUT,BUY_LONG PUT,207.94498110029235,184.70070793871503,-38407.585221526715,Delta:-0.09,19283.23,19.136368013004976
516,2009-11-20,SPY_PUT,BUY_LONG PUT,252.6501638257289,151.94283212654156,-38388.38142891595,Delta:-0.09,20103.54,22.301700873849626
517,2009-11-27,SPY_PUT,BUY_LONG PUT,230.49365314171357,166.46526581194453,-38369.18723820149,Delta:-0.09,20868.36,19.600249760990636
518,2009-12-04,SPY_PUT,BUY_LONG PUT,133.22145923142352,345.4398671129698,-46020.003173498866,Delta:-0.09,20147.83,11.73375172587664
519,2009-12-11,SPY_PUT,BUY_LONG PUT,206.66595686150515,185.4538271568357,-38326.99264299564,Delta:-0.09,20569.75,17.829157082600016
520,2009-12-18,SPY_PUT,BUY_LONG PUT,148.39496732431454,309.7773179567719,-45969.39497600897,Delta:-0.09,20117.94,13.089604572241997
521,2009-12-25,SPY_PUT,BUY_LONG PUT,187.19034385410708,204.52360768686168,-38284.84444918614,Delta:-0.09,19262.06,17.24533242734647
522,2010-01-01,SPY_PUT,BUY_LONG PUT,126.31737329762055,363.5196112268971,-45918.84243235386,Delta:-0.09,19091.87,11.741010171777749
523,2010-01-08,SPY_PUT,BUY_LONG PUT,170.08020100163048,224.8512312457742,-38242.74260574537,Delta:-0.09,19089.11,15.810985169811813
524,2010-01-15,SPY_PUT,BUY_LONG PUT,203.01613856997065,188.278732438153,-38223.6212344425,Delta:-0.09,19555.75,18.422434026416088
525,2010-01-22,SPY_PUT,BUY_LONG PUT,225.91596612222122,169.10938203967632,-38204.50942382528,Delta:-0.09,20389.92,19.661756283006245
526,2010-01-29,SPY_PUT,BUY_LONG PUT,251.68099995093323,151.72145365187617,-38185.407169113365,Delta:-0.09,20488.27,21.798975581309467
527,2010-02-05,SPY_PUT,BUY_LONG PUT,211.01432973162838,180.8707233962233,-38166.31446552881,Delta:-0.09,21252.45,17.61950955121255
528,2010-02-12,SPY_PUT,BUY_LONG PUT,248.38909590930626,153.5785263384696,-38147.231308296046,Delta:-0.09,21678.02,20.333107784836102
529,2010-02-19,SPY_PUT,BUY_LONG PUT,276.1370659064093,138.07692772966817,-38128.15769264189,Delta:-0.09,21441.36,22.854054329273623
530,2010-02-26,SPY_PUT,BUY_LONG PUT,262.5045575415662,145.17497894397965,-38109.09361379557,Delta:-0.09,21043.81,22.136214179769947
531,2010-03-05,SPY_PUT,BUY_LONG PUT,263.83397485814675,144.3712436484657,-38090.03906698868,Delta:-0.09,21446.2,21.83088490573356
532,2010-03-12,SPY_PUT,BUY_LONG PUT,294.1881616394621,129.41035368415848,-38070.99404745518,Delta:-0.09,21825.58,23.91940607923449
533,2010-03-19,SPY_PUT,BUY_LONG PUT,324.5876039268704,117.23170598654333,-38051.958550431445,Delta:-0.09,21339.92,26.991687061850886
534,2010-03-26,SPY_PUT,BUY_LONG PUT,214.70897218213113,177.13713676992523,-38032.932571156234,Delta:-0.09,21214.76,17.959866546703964
535,2010-04-02,SPY_PUT,BUY_LONG PUT,171.80124535383982,265.52019010044523,-45616.699325844784,Delta:-0.09,20881.77,14.599901638191803
536,2010-04-09,SPY_PUT,BUY_LONG PUT,184.79484764352262,205.5853192860347,-37991.10775520773,Delta:-0.09,20080.03,16.33113486841058
537,2010-04-16,SPY_PUT,BUY_LONG PUT,215.43636153109674,176.25674668595403,-37972.11220133013,Delta:-0.09,20370.77,18.767332839735367
538,2010-04-23,SPY_PUT,BUY_LONG PUT,218.59519246870042,173.62287668180895,-37953.126145229464,Delta:-0.09,20543.2,18.88266792031688
539,2010-04-30,SPY_PUT,BUY_LONG PUT,211.15893057434624,179.64738445576063,-37934.149582156846,Delta:-0.09,20293.93,18.464361058198126
540,2010-05-07,SPY_PUT,BUY_LONG PUT,254.8857320657727,148.7536481547027,-37915.18250736577,Delta:-0.09,21097.29,21.439257264781787
541,2010-05-14,SPY_PUT,BUY_LONG PUT,262.41354651015286,144.41413341687323,-37896.224916112085,Delta:-0.09,22360.63,20.82539402573722
542,2010-05-21,SPY_PUT,BUY_LONG PUT,241.34297444835158,156.94377219901185,-37877.27680365403,Delta:-0.09,23044.16,18.5850954226876
543,2010-05-28,SPY_PUT,BUY_LONG PUT,161.70242611317917,280.9482015223764,-45430.00579830264,Delta:-0.09,23117.69,12.412610113274388
544,2010-06-04,SPY_PUT,BUY_LONG PUT,161.10955835649477,281.81287477902987,-45402.74779482366,Delta:-0.09,22848.85,12.51260947288081
545,2010-06-11,SPY_PUT,BUY_LONG PUT,205.0358986573595,184.4209820624911,-37812.92178845564,Delta:-0.09,23948.5,15.192962205367206
546,2010-06-18,SPY_PUT,BUY_LONG PUT,282.3944688306347,133.83412034967395,-37794.015327561414,Delta:-0.09,24299.41,20.62298051679439
547,2010-06-25,SPY_PUT,BUY_LONG PUT,352.49611986512326,107.16463583869137,-37775.118319897636,Delta:-0.09,25699.83,24.339693906728936
548,2010-07-02,SPY_PUT,BUY_LONG PUT,321.64415731511946,117.38509748133667,-37756.230760737686,Delta:-0.09,26313.88,21.691106620033285
549,2010-07-09,SPY_PUT,BUY_LONG PUT,335.4083409856996,112.51167020609745,-37737.352645357314,Delta:-0.09,26010.48,22.883182465692727
550,2010-07-16,SPY_PUT,BUY_LONG PUT,310.8276496201545,121.34854803016506,-37718.483969034634,Delta:-0.09,25718.39,21.4470151142535
551,2010-07-23,SPY_PUT,BUY_LONG PUT,284.9736740845436,132.2916049988032,-37699.62472705012,Delta:-0.09,26572.08,19.031373464339254
552,2010-07-30,SPY_PUT,BUY_LONG PUT,242.26985627852793,155.53224612213629,-37680.77491468659,Delta:-0.09,26117.02,16.461397748108787
553,2010-08-06,SPY_PUT,BUY_LONG PUT,215.01022570021905,210.1961489761324,-45194.3214326751,Delta:-0.09,26250.71,14.534797517953885
554,2010-08-13,SPY_PUT,BUY_LONG PUT,184.22838730600125,245.16962613798103,-45167.204839815495,Delta:-0.09,26444.18,12.362816825236845
555,2010-08-20,SPY_PUT,BUY_LONG PUT,157.05340363952814,287.41882360294466,-45140.104516911604,Delta:-0.09,25482.91,10.936773287532608
556,2010-08-27,SPY_PUT,BUY_LONG PUT,217.60639484251774,172.762311231899,-37594.18371183455,Delta:-0.09,25396.96,15.204802261461252
557,2010-09-03,SPY_PUT,BUY_LONG PUT,241.88679675102523,155.34285924111472,-37575.386619978635,Delta:-0.09,24668.75,17.40026793013888
