trade_id,date,symbol,action,price,pnl
792,2022-07-25,ES,COVER_SHORT,6520.551318900721,-0.17723930763670068
793,2022-07-27,ES,SELL_SHORT,6401.293974536151,0.0
794,2022-08-08,ES,COVER_SHORT,6141.1461951012225,2.6014777943492846
795,2022-08-09,ES,SELL_SHORT,6027.652149142744,0.0
796,2022-08-10,ES,COVER_SHORT,6107.61126827994,-0.7995911913719647
797,2022-08-24,ES,SELL_SHORT,5769.5134096681,0.0
798,2022-08-25,ES,COVER_SHORT,5887.57334367372,-1.1805993400561965
799,2022-10-05,GC,SELL_SHORT,243.9676530677708,0.0
800,2022-10-06,GC,COVER_SHORT,243.786500583829,0.001811524839418155
801,2022-11-08,ES,BUY_LONG,6198.047260552228,0.0
802,2022-11-10,ES,SELL_LONG,6101.574234756538,-0.9647302579568987
803,2022-11-11,ES,BUY_LONG,6203.810880442734,0.0
804,2022-11-24,ES,SELL_LONG,6324.468935344446,1.206580549017126
805,2022-12-07,ES,BUY_LONG,6762.2240049532975,0.0
806,2022-12-16,ES,SELL_LONG,6828.732266282825,0.6650826132952716
807,2022-12-19,ES,BUY_LONG,6874.316786386633,0.0
808,2022-12-21,ES,SELL_LONG,6820.203121140338,-0.5411366524629466
809,2022-12-27,ES,BUY_LONG,7050.979326521357,0.0
810,2022-12-28,ES,SELL_LONG,6950.111295699605,-1.0086803082175175
811,2023-01-31,ES,BUY_LONG,7001.95063358477,0.0
812,2023-02-08,ES,SELL_LONG,7144.616366097304,1.4266573251253432
813,2023-03-14,ES,BUY_LONG,7169.141686117216,0.0
814,2023-03-27,GC,SELL_SHORT,235.67423854723586,0.0
815,2023-03-29,GC,COVER_SHORT,235.24976255770727,0.004244759895285881
816,2023-04-11,ES,SELL_LONG,8025.888771237298,8.567470851200824
817,2023-04-14,ES,BUY_LONG,8259.90506424617,0.0
818,2023-04-17,ES,SELL_LONG,8185.4915860401925,-0.744134782059773
819,2023-07-04,GC,BUY_LONG,247.8215907224061,0.0
820,2023-07-06,GC,SELL_LONG,247.76647634048635,-0.0005511438191976481
821,2023-08-17,GC,BUY_LONG,257.49590185697156,0.0
822,2023-08-18,GC,SELL_LONG,256.80348520501644,-0.006924166519551136
823,2023-08-22,GC,BUY_LONG,259.1772444563485,0.0
824,2023-08-24,GC,SELL_LONG,259.38527751058257,0.002080330542340789
825,2023-08-25,GC,BUY_LONG,263.3911696364305,0.0
826,2023-08-28,GC,SELL_LONG,260.591979435582,-0.027991902008485
827,2023-10-10,ES,SELL_SHORT,7521.071701920167,0.0
828,2023-10-11,ES,COVER_SHORT,7732.340333144695,-2.112686312245287
829,2024-02-09,GC,BUY_LONG,261.89849667602545,0.0
830,2024-02-12,GC,SELL_LONG,260.9400266302337,-0.009584700457917279
831,2024-02-14,GC,BUY_LONG,264.7128486912669,0.0
832,2024-02-15,GC,SELL_LONG,261.1343606892669,-0.03578488002000029
833,2024-03-19,ES,BUY_LONG,8329.44089275238,0.0
834,2024-04-01,ES,SELL_LONG,8400.901764125985,0.7146087137360518
835,2024-04-01,GC,SELL_SHORT,246.92376582825136,0.0
836,2024-04-02,GC,COVER_SHORT,247.69170532297056,-0.007679394947192009
837,2024-04-04,ES,BUY_LONG,8558.027665875557,0.0
838,2024-04-05,ES,SELL_LONG,8571.161919087453,0.13134253211896066
839,2024-04-08,ES,BUY_LONG,8709.563441226388,0.0
840,2024-04-09,ES,SELL_LONG,8570.478531157372,-1.3908491006901569
841,2024-06-24,ES,BUY_LONG,8742.090658333704,0.0
842,2024-06-26,ES,SELL_LONG,8595.078983132067,-1.4701167520163654
843,2024-08-05,GC,SELL_SHORT,243.16699402768754,0.0
844,2024-08-16,GC,COVER_SHORT,237.5567475980829,0.056102464296046435
845,2024-08-29,ES,SELL_SHORT,7787.889166326039,0.0
846,2024-09-13,ES,COVER_SHORT,7573.479962339659,2.144092039863799
847,2024-09-16,ES,SELL_SHORT,7493.8024542773355,0.0
848,2024-09-24,ES,COVER_SHORT,7285.708257381226,2.080941968961097
849,2024-09-25,ES,SELL_SHORT,7191.744317909116,0.0
850,2024-10-14,ES,COVER_SHORT,6749.2843582700025,4.424599596391135
851,2024-10-15,ES,SELL_SHORT,6682.150234928968,0.0
852,2024-10-17,ES,COVER_SHORT,6688.651053577645,-0.06500818648677523
853,2024-10-18,ES,SELL_SHORT,6636.939799509681,0.0
854,2024-10-21,ES,COVER_SHORT,6641.261178658858,-0.04321379149177119
855,2024-10-24,ES,SELL_SHORT,6443.740141606568,0.0
856,2024-10-24,ZN,BUY_LONG,174.1274704845154,0.0
857,2024-10-25,ZN,SELL_LONG,173.9067584128521,-0.002207120716633142
858,2024-10-29,ES,COVER_SHORT,6433.963385544693,0.09776756061874949
859,2024-10-30,ES,SELL_SHORT,6365.322494538589,0.0
860,2024-11-01,ES,COVER_SHORT,6371.743827446171,-0.06421332907581928
861,2024-11-05,ES,SELL_SHORT,6273.031134456026,0.0
862,2024-11-08,ES,COVER_SHORT,6238.089210336918,0.3494192411910808
863,2024-11-12,GC,SELL_SHORT,232.45763599368107,0.0
864,2024-11-18,GC,COVER_SHORT,230.96972514802144,0.014879108456596271
865,2024-12-17,ES,BUY_LONG,6971.038171295607,0.0
866,2024-12-18,ES,SELL_LONG,6909.001370259089,-0.6203680103651823
867,2024-12-20,GC,BUY_LONG,249.08386560924112,0.0
868,2024-12-23,GC,SELL_LONG,246.94885237731836,-0.021350132319227555
869,2024-12-25,ES,BUY_LONG,6997.084894887456,0.0
870,2024-12-26,ES,SELL_LONG,6775.09536150641,-2.219895333810464
871,2025-01-16,ES,BUY_LONG,7166.361889469191,0.0
872,2025-01-21,ES,SELL_LONG,7100.7624059090995,-0.6559948356009135
873,2025-01-22,ES,BUY_LONG,7161.74269567255,0.0
874,2025-01-23,ES,SELL_LONG,7118.905375597904,-0.4283732007464641
875,2025-02-17,ES,SELL_SHORT,6493.169004611508,0.0
876,2025-02-19,ES,COVER_SHORT,6574.498106078435,-0.8132910146692666
877,2025-03-12,ES,BUY_LONG,7308.69591085824,0.0
878,2025-03-19,ES,SELL_LONG,7248.601090024328,-0.600948208339114
879,2025-03-20,GC,SELL_SHORT,223.56217300424814,0.0
880,2025-04-01,GC,COVER_SHORT,220.8155503155474,0.027466226887007394
881,2025-04-03,GC,SELL_SHORT,216.04342840094765,0.0
882,2025-04-25,GC,COVER_SHORT,202.57954862668134,0.13463879774266305
883,2025-06-05,GC,BUY_LONG,220.95025154922928,0.0
884,2025-06-06,GC,SELL_LONG,219.465789372057,-0.014844621771722757
885,2025-06-09,ES,SELL_SHORT,6715.628910864396,0.0
886,2025-06-10,ES,COVER_SHORT,6747.868538810527,-0.32239627946130894
887,2025-06-11,ES,SELL_SHORT,6643.777647806675,0.0
888,2025-06-17,ES,COVER_SHORT,6669.795441299805,-0.2601779349312983
889,2025-06-20,ES,SELL_SHORT,6476.461567760396,0.0
890,2025-06-23,ES,COVER_SHORT,6619.077884729473,-1.4261631696907717
891,2025-08-21,ES,SELL_SHORT,6346.403062119426,0.0
892,2025-08-28,ES,COVER_SHORT,6299.8933985438125,0.4650966357561356
893,2025-09-01,ES,SELL_SHORT,6260.290514606842,0.0
894,2025-09-02,ES,COVER_SHORT,6336.910231044962,-0.7661971643811921
895,2025-09-04,GC,SELL_SHORT,206.7868376984175,0.0
896,2025-09-08,GC,COVER_SHORT,206.62419983215645,0.0016263786626103639
897,2025-09-09,GC,SELL_SHORT,202.86412639588679,0.0
898,2025-09-10,GC,COVER_SHORT,204.05336190963052,-0.011892355137437392
899,2025-09-11,ES,SELL_SHORT,6091.976620351846,0.0
900,2025-09-11,GC,SELL_SHORT,201.13764704406722,0.0
901,2025-09-18,ES,COVER_SHORT,6073.884643074906,0.1809197727693936
902,2025-09-18,GC,COVER_SHORT,199.44708614649284,0.01690560897574386
903,2025-09-22,GC,SELL_SHORT,195.56547529161688,0.0
904,2025-09-23,GC,COVER_SHORT,198.4235326597429,-0.02858057368126026
905,2025-10-23,ZN,SELL_SHORT,173.9068671042619,0.0
906,2025-10-24,ZN,COVER_SHORT,175.08773304693233,-0.011808659426704367
907,2025-10-30,ES,BUY_LONG,7003.576578138909,0.0
908,2025-11-03,ES,SELL_LONG,6779.874780783849,-2.237017973550601
909,2025-11-14,GC,SELL_SHORT,186.475680583073,0.0
910,2025-11-18,GC,COVER_SHORT,188.5915673158902,-0.02115886732817188
911,2025-11-26,GC,SELL_SHORT,182.94937559517538,0.0
912,2025-11-28,GC,COVER_SHORT,183.00231797867977,-0.0005294238350438718
913,2026-01-21,ES,BUY_LONG,6835.286528457517,0.0
914,2026-01-26,ES,SELL_LONG,6839.35809636386,0.04071567906342352
915,2026-02-03,GC,SELL_SHORT,171.51590488274658,0.0
916,2026-02-05,GC,COVER_SHORT,171.4206099022327,0.0009529498051387009
917,2026-02-19,ES,SELL_SHORT,5865.50409092475,0.0
918,2026-02-24,ES,COVER_SHORT,6104.806079506039,-2.3930198858128917
