trade_id,date,symbol,name,action,price,shares,amount,commission,reason
7352,2015-08-31,000089,股票000089,BUY,194.41,322,62600.02,125.20004,换仓买入
7353,2015-08-31,000189,股票000189,BUY,159.18,393,62557.740000000005,125.11548000000002,换仓买入
7354,2015-08-31,000082,股票000082,BUY,115.65,542,62682.3,125.36460000000001,换仓买入
7355,2015-08-31,000058,股票000058,BUY,108.18,579,62636.22,125.27244,换仓买入
7356,2015-08-31,000178,股票000178,BUY,123.0,509,62607.0,125.214,换仓买入
7357,2015-08-31,000073,股票000073,BUY,63.62,985,62665.7,125.3314,换仓买入
7358,2015-08-31,000256,股票000256,BUY,197.01,318,62649.18,125.29836,换仓买入
7359,2015-08-31,000335,股票000335,BUY,124.48,503,62613.44,125.22688000000001,换仓买入
7360,2015-08-31,000205,股票000205,BUY,127.8,480,61344.0,122.688,换仓买入
7361,2015-09-30,000073,股票000073,SELL,61.51,985,60587.35,121.1747,换仓卖出
7362,2015-09-30,000057,股票000057,SELL,206.71,311,64286.810000000005,128.57362,换仓卖出
7363,2015-09-30,000337,股票000337,SELL,115.39,553,63810.67,127.62134,换仓卖出
7364,2015-09-30,000141,股票000141,SELL,142.21,441,62714.61,125.42922,换仓卖出
7365,2015-09-30,000412,股票000412,SELL,35.56,1746,62087.76,124.17552,换仓卖出
7366,2015-09-30,000189,股票000189,SELL,157.28,393,61811.04,123.62208000000001,换仓卖出
7367,2015-09-30,000335,股票000335,SELL,132.14,503,66466.42,132.93284,换仓卖出
7368,2015-09-30,000489,股票000489,SELL,193.64,328,63513.92,127.02784,换仓卖出
7369,2015-09-30,000240,股票000240,SELL,35.18,1782,62690.76,125.38152000000001,换仓卖出
7370,2015-09-30,000082,股票000082,SELL,121.83,542,66031.86,132.06372000000002,换仓卖出
7371,2015-09-30,000431,股票000431,SELL,128.32,473,60695.35999999999,121.39071999999999,换仓卖出
7372,2015-09-30,000089,股票000089,SELL,185.92,322,59866.24,119.73248,换仓卖出
7373,2015-09-30,000019,股票000019,SELL,156.88,407,63850.159999999996,127.70031999999999,换仓卖出
7374,2015-09-30,000155,股票000155,SELL,129.46,499,64600.54,129.20108,换仓卖出
7375,2015-09-30,000190,股票000190,SELL,61.66,974,60056.84,120.11368,换仓卖出
7376,2015-09-30,000036,股票000036,SELL,220.54,283,62412.82,124.82564,换仓卖出
7377,2015-09-30,000256,股票000256,SELL,199.69,318,63501.42,127.00284,换仓卖出
7378,2015-09-30,000178,股票000178,SELL,117.31,509,59710.79,119.42158,换仓卖出
7379,2015-09-30,000115,股票000115,BUY,185.3,337,62446.100000000006,124.89220000000002,换仓买入
7380,2015-09-30,000201,股票000201,BUY,212.16,295,62587.2,125.17439999999999,换仓买入
7381,2015-09-30,000402,股票000402,BUY,206.27,303,62499.810000000005,124.99962000000001,换仓买入
7382,2015-09-30,000303,股票000303,BUY,105.96,591,62622.35999999999,125.24471999999999,换仓买入
7383,2015-09-30,000006,股票000006,BUY,187.5,334,62625.0,125.25,换仓买入
7384,2015-09-30,000049,股票000049,BUY,138.03,453,62527.590000000004,125.05518000000001,换仓买入
7385,2015-09-30,000150,股票000150,BUY,159.89,391,62516.99,125.03398,换仓买入
7386,2015-09-30,000439,股票000439,BUY,46.06,1359,62595.54,125.19108,换仓买入
7387,2015-09-30,000038,股票000038,BUY,119.79,522,62530.380000000005,125.06076000000002,换仓买入
7388,2015-09-30,000442,股票000442,BUY,69.67,898,62563.66,125.12732000000001,换仓买入
7389,2015-09-30,000196,股票000196,BUY,132.15,473,62506.950000000004,125.0139,换仓买入
7390,2015-09-30,000495,股票000495,BUY,204.3,306,62515.8,125.03160000000001,换仓买入
7391,2015-09-30,000398,股票000398,BUY,43.28,1447,62626.16,125.25232000000001,换仓买入
7392,2015-09-30,000087,股票000087,BUY,134.86,464,62575.04000000001,125.15008000000002,换仓买入
7393,2015-09-30,000186,股票000186,BUY,126.28,495,62508.6,125.0172,换仓买入
7394,2015-09-30,000296,股票000296,BUY,152.96,409,62560.64000000001,125.12128000000001,换仓买入
7395,2015-09-30,000058,股票000058,SELL,109.81,9,988.29,1.97658,换仓减仓
7396,2015-09-30,000332,股票000332,BUY,49.37,1268,62601.159999999996,125.20232,换仓买入
7397,2015-09-30,000107,股票000107,BUY,38.99,1586,61838.14000000001,123.67628000000002,换仓买入
7398,2015-10-30,000398,股票000398,SELL,43.88,1447,63494.36,126.98872,换仓卖出
7399,2015-10-30,000439,股票000439,SELL,45.07,1359,61250.13,122.50026,换仓卖出
7400,2015-10-30,000058,股票000058,SELL,106.49,570,60699.299999999996,121.39859999999999,换仓卖出
7401,2015-10-30,000201,股票000201,SELL,210.81,295,62188.95,124.3779,换仓卖出
7402,2015-10-30,000006,股票000006,SELL,203.45,334,67952.3,135.90460000000002,换仓卖出
7403,2015-10-30,000038,股票000038,SELL,123.13,522,64273.86,128.54772,换仓卖出
7404,2015-10-30,000402,股票000402,SELL,208.68,303,63230.04,126.46008,换仓卖出
7405,2015-10-30,000186,股票000186,SELL,129.06,495,63884.700000000004,127.7694,换仓卖出
7406,2015-10-30,000150,股票000150,SELL,169.49,391,66270.59,132.54118,换仓卖出
7407,2015-10-30,000087,股票000087,SELL,135.37,464,62811.68,125.62336,换仓卖出
7408,2015-10-30,000442,股票000442,SELL,74.52,898,66918.95999999999,133.83792,换仓卖出
7409,2015-10-30,000049,股票000049,SELL,138.88,453,62912.64,125.82528,换仓卖出
7410,2015-10-30,000296,股票000296,SELL,159.17,409,65100.52999999999,130.20105999999998,换仓卖出
7411,2015-10-30,000196,股票000196,SELL,137.61,473,65089.530000000006,130.17906000000002,换仓卖出
7412,2015-10-30,000495,股票000495,SELL,211.83,306,64819.98,129.63996,换仓卖出
7413,2015-10-30,000205,股票000205,SELL,133.29,490,65312.1,130.6242,换仓卖出
7414,2015-10-30,000303,股票000303,SELL,110.55,591,65335.049999999996,130.6701,换仓卖出
7415,2015-10-30,000115,股票000115,SELL,189.17,337,63750.28999999999,127.50057999999999,换仓卖出
7416,2015-10-30,000332,股票000332,SELL,49.32,1268,62537.76,125.07552000000001,换仓卖出
7417,2015-10-30,000107,股票000107,BUY,38.67,45,1740.15,3.4803,换仓加仓
7418,2015-10-30,000207,股票000207,BUY,131.0,487,63797.0,127.59400000000001,换仓买入
7419,2015-10-30,000388,股票000388,BUY,68.2,936,63835.200000000004,127.67040000000001,换仓买入
7420,2015-10-30,000155,股票000155,BUY,131.14,487,63865.17999999999,127.73035999999999,换仓买入
7421,2015-10-30,000379,股票000379,BUY,54.98,1161,63831.78,127.66356,换仓买入
7422,2015-10-30,000338,股票000338,BUY,201.17,317,63770.89,127.54178,换仓买入
7423,2015-10-30,000268,股票000268,BUY,161.44,395,63768.799999999996,127.5376,换仓买入
7424,2015-10-30,000091,股票000091,BUY,223.77,285,63774.450000000004,127.54890000000002,换仓买入
7425,2015-10-30,000271,股票000271,BUY,117.36,544,63843.84,127.68768,换仓买入
7426,2015-10-30,000019,股票000019,BUY,150.81,423,63792.63,127.58525999999999,换仓买入
7427,2015-10-30,000086,股票000086,BUY,101.71,628,63873.88,127.74776,换仓买入
7428,2015-10-30,000452,股票000452,BUY,33.86,1886,63859.96,127.71992,换仓买入
7429,2015-10-30,000102,股票000102,BUY,103.35,618,63870.299999999996,127.7406,换仓买入
7430,2015-10-30,000032,股票000032,BUY,179.9,355,63864.5,127.729,换仓买入
7431,2015-10-30,000365,股票000365,BUY,198.91,321,63850.11,127.70022,换仓买入
7432,2015-10-30,000041,股票000041,BUY,172.16,371,63871.36,127.74272,换仓买入
7433,2015-10-30,000468,股票000468,BUY,114.84,556,63851.04,127.70208000000001,换仓买入
7434,2015-10-30,000405,股票000405,BUY,187.06,341,63787.46,127.57492,换仓买入
7435,2015-10-30,000180,股票000180,BUY,195.49,326,63729.740000000005,127.45948000000001,换仓买入
7436,2015-10-30,000220,股票000220,BUY,38.87,1605,62386.35,124.7727,换仓买入
7437,2015-11-30,000379,股票000379,SELL,56.34,1161,65410.740000000005,130.82148,换仓卖出
7438,2015-11-30,000268,股票000268,SELL,174.46,395,68911.7,137.8234,换仓卖出
7439,2015-11-30,000032,股票000032,SELL,189.14,355,67144.7,134.2894,换仓卖出
7440,2015-11-30,000086,股票000086,SELL,99.8,628,62674.4,125.34880000000001,换仓卖出
7441,2015-11-30,000207,股票000207,SELL,135.04,487,65764.48,131.52895999999998,换仓卖出
7442,2015-11-30,000155,股票000155,SELL,136.22,487,66339.14,132.67828,换仓卖出
7443,2015-11-30,000180,股票000180,SELL,202.82,326,66119.31999999999,132.23863999999998,换仓卖出
7444,2015-11-30,000041,股票000041,SELL,181.89,371,67481.18999999999,134.96237999999997,换仓卖出
7445,2015-11-30,000365,股票000365,SELL,218.0,321,69978.0,139.956,换仓卖出
7446,2015-11-30,000220,股票000220,SELL,41.49,1643,68168.07,136.33614000000003,换仓卖出
7447,2015-11-30,000271,股票000271,SELL,120.67,544,65644.48,131.28896,换仓卖出
7448,2015-11-30,000091,股票000091,SELL,228.85,285,65222.25,130.4445,换仓卖出
7449,2015-11-30,000102,股票000102,SELL,104.29,618,64451.22,128.90244,换仓卖出
7450,2015-11-30,000452,股票000452,SELL,35.09,1886,66179.74,132.35948000000002,换仓卖出
7451,2015-11-30,000405,股票000405,SELL,193.04,341,65826.64,131.65328,换仓卖出
7452,2015-11-30,000107,股票000107,SELL,42.37,1651,69952.87,139.90573999999998,换仓卖出
7453,2015-11-30,000019,股票000019,SELL,157.56,423,66647.88,133.29576,换仓卖出
7454,2015-11-30,000468,股票000468,SELL,115.98,556,64484.880000000005,128.96976,换仓卖出
7455,2015-11-30,000338,股票000338,SELL,217.15,317,68836.55,137.6731,换仓卖出
7456,2015-11-30,000241,股票000241,BUY,210.15,316,66407.40000000001,132.81480000000002,换仓买入
7457,2015-11-30,000214,股票000214,BUY,114.13,582,66423.66,132.84732,换仓买入
7458,2015-11-30,000367,股票000367,BUY,103.22,644,66473.68,132.94735999999997,换仓买入
7459,2015-11-30,000377,股票000377,BUY,59.53,1117,66495.01,132.99002,换仓买入
7460,2015-11-30,000200,股票000200,BUY,209.56,317,66430.52,132.86104,换仓买入
7461,2015-11-30,000301,股票000301,BUY,186.89,355,66345.95,132.6919,换仓买入
7462,2015-11-30,000257,股票000257,BUY,81.65,814,66463.1,132.92620000000002,换仓买入
7463,2015-11-30,000362,股票000362,BUY,42.12,1579,66507.48,133.01496,换仓买入
7464,2015-11-30,000303,股票000303,BUY,113.29,587,66501.23000000001,133.00246,换仓买入
7465,2015-11-30,000306,股票000306,BUY,217.37,305,66297.85,132.59570000000002,换仓买入
7466,2015-11-30,000058,股票000058,BUY,119.68,555,66422.40000000001,132.84480000000002,换仓买入
7467,2015-11-30,000399,股票000399,BUY,153.13,434,66458.42,132.91684,换仓买入
7468,2015-11-30,000259,股票000259,BUY,71.2,934,66500.8,133.0016,换仓买入
7469,2015-11-30,000388,股票000388,SELL,72.14,15,1082.1,2.1641999999999997,换仓减仓
7470,2015-11-30,000296,股票000296,BUY,170.54,390,66510.59999999999,133.0212,换仓买入
7471,2015-11-30,000280,股票000280,BUY,206.47,322,66483.34,132.96668,换仓买入
7472,2015-11-30,000136,股票000136,BUY,63.99,1039,66485.61,132.97122000000002,换仓买入
7473,2015-11-30,000100,股票000100,BUY,80.0,831,66480.0,132.96,换仓买入
7474,2015-11-30,000192,股票000192,BUY,71.3,932,66451.59999999999,132.9032,换仓买入
7475,2015-11-30,000222,股票000222,BUY,50.3,1294,65088.2,130.1764,换仓买入
7476,2015-12-31,000222,股票000222,SELL,53.01,1322,70079.22,140.15844,换仓卖出
7477,2015-12-31,000058,股票000058,SELL,122.09,555,67759.95,135.5199,换仓卖出
7478,2015-12-31,000306,股票000306,SELL,227.71,305,69451.55,138.9031,换仓卖出
7479,2015-12-31,000362,股票000362,SELL,46.72,1579,73770.88,147.54176,换仓卖出
7480,2015-12-31,000280,股票000280,SELL,202.52,322,65211.44,130.42288000000002,换仓卖出
7481,2015-12-31,000367,股票000367,SELL,115.15,644,74156.6,148.31320000000002,换仓卖出
7482,2015-12-31,000377,股票000377,SELL,62.89,1117,70248.13,140.49626,换仓卖出
7483,2015-12-31,000192,股票000192,SELL,75.6,932,70459.2,140.9184,换仓卖出
7484,2015-12-31,000399,股票000399,SELL,157.58,434,68389.72,136.77944,换仓卖出
7485,2015-12-31,000259,股票000259,SELL,76.94,934,71861.95999999999,143.72392,换仓卖出
7486,2015-12-31,000100,股票000100,SELL,85.91,831,71391.20999999999,142.78241999999997,换仓卖出
7487,2015-12-31,000214,股票000214,SELL,124.62,582,72528.84,145.05768,换仓卖出
7488,2015-12-31,000296,股票000296,SELL,168.58,390,65746.20000000001,131.49240000000003,换仓卖出
7489,2015-12-31,000388,股票000388,SELL,72.96,921,67196.15999999999,134.39231999999998,换仓卖出
7490,2015-12-31,000301,股票000301,SELL,198.31,355,70400.05,140.80010000000001,换仓卖出
7491,2015-12-31,000136,股票000136,SELL,70.49,1039,73239.11,146.47822,换仓卖出
7492,2015-12-31,000303,股票000303,SELL,126.33,587,74155.70999999999,148.31142,换仓卖出
7493,2015-12-31,000200,股票000200,SELL,228.95,317,72577.15,145.15429999999998,换仓卖出
7494,2015-12-31,000257,股票000257,SELL,86.65,814,70533.1,141.0662,换仓卖出
7495,2015-12-31,000357,股票000357,BUY,111.61,629,70202.69,140.40538,换仓买入
7496,2015-12-31,000267,股票000267,BUY,68.33,1027,70174.91,140.34982000000002,换仓买入
7497,2015-12-31,000007,股票000007,BUY,223.46,314,70166.44,140.33288000000002,换仓买入
7498,2015-12-31,000486,股票000486,BUY,137.19,511,70104.09,140.20818,换仓买入
7499,2015-12-31,000268,股票000268,BUY,188.48,372,70114.56,140.22912,换仓买入
7500,2015-12-31,000082,股票000082,BUY,130.07,540,70237.8,140.47560000000001,换仓买入
7501,2015-12-31,000260,股票000260,BUY,30.06,2336,70220.16,140.44032,换仓买入
7502,2015-12-31,000366,股票000366,BUY,251.03,279,70037.37,140.07474,换仓买入
7503,2015-12-31,000046,股票000046,BUY,47.08,1491,70196.28,140.39256,换仓买入
7504,2015-12-31,000440,股票000440,BUY,118.14,594,70175.16,140.35032,换仓买入
7505,2015-12-31,000344,股票000344,BUY,167.41,419,70144.79,140.28958,换仓买入
7506,2015-12-31,000386,股票000386,BUY,163.95,428,70170.59999999999,140.3412,换仓买入
7507,2015-12-31,000381,股票000381,BUY,244.03,287,70036.61,140.07322,换仓买入
7508,2015-12-31,000490,股票000490,BUY,239.88,292,70044.95999999999,140.08991999999998,换仓买入
7509,2015-12-31,000327,股票000327,BUY,256.31,274,70228.94,140.45788000000002,换仓买入
7510,2015-12-31,000195,股票000195,BUY,129.25,543,70182.75,140.3655,换仓买入
7511,2015-12-31,000241,股票000241,BUY,216.14,8,1729.12,3.45824,换仓加仓
7512,2015-12-31,000168,股票000168,BUY,90.87,772,70151.64,140.30328,换仓买入
7513,2015-12-31,000216,股票000216,BUY,34.97,2008,70219.76,140.43952,换仓买入
7514,2015-12-31,000133,股票000133,BUY,231.46,299,69206.54000000001,138.41308,换仓买入
7515,2016-01-29,000267,股票000267,SELL,71.54,1027,73471.58,146.94316,换仓卖出
7516,2016-01-29,000366,股票000366,SELL,259.86,279,72500.94,145.00188,换仓卖出
7517,2016-01-29,000440,股票000440,SELL,126.75,594,75289.5,150.579,换仓卖出
7518,2016-01-29,000133,股票000133,SELL,250.4,303,75871.2,151.7424,换仓卖出
7519,2016-01-29,000216,股票000216,SELL,34.7,2008,69677.6,139.35520000000002,换仓卖出
7520,2016-01-29,000268,股票000268,SELL,195.27,372,72640.44,145.28088,换仓卖出
7521,2016-01-29,000386,股票000386,SELL,169.41,428,72507.48,145.01496,换仓卖出
7522,2016-01-29,000046,股票000046,SELL,48.41,1491,72179.31,144.35862,换仓卖出
7523,2016-01-29,000195,股票000195,SELL,135.21,543,73419.03,146.83806,换仓卖出
7524,2016-01-29,000082,股票000082,SELL,138.24,540,74649.6,149.2992,换仓卖出
7525,2016-01-29,000260,股票000260,SELL,30.91,2336,72205.76,144.41152,换仓卖出
7526,2016-01-29,000168,股票000168,SELL,99.24,772,76613.28,153.22656,换仓卖出
7527,2016-01-29,000241,股票000241,SELL,234.8,324,76075.2,152.1504,换仓卖出
7528,2016-01-29,000381,股票000381,SELL,257.21,287,73819.26999999999,147.63853999999998,换仓卖出
7529,2016-01-29,000486,股票000486,SELL,149.32,511,76302.51999999999,152.60503999999997,换仓卖出
7530,2016-01-29,000327,股票000327,SELL,260.82,274,71464.68,142.92936,换仓卖出
7531,2016-01-29,000007,股票000007,SELL,229.49,314,72059.86,144.11972,换仓卖出
7532,2016-01-29,000357,股票000357,SELL,118.84,629,74750.36,149.50072,换仓卖出
7533,2016-01-29,000344,股票000344,SELL,177.95,419,74561.04999999999,149.1221,换仓卖出
7534,2016-01-29,000490,股票000490,SELL,250.36,292,73105.12000000001,146.21024000000003,换仓卖出
7535,2016-01-29,000045,股票000045,BUY,41.31,1779,73490.49,146.98098000000002,换仓买入
7536,2016-01-29,000234,股票000234,BUY,28.1,2616,73509.6,147.0192,换仓买入
7537,2016-01-29,000283,股票000283,BUY,127.35,577,73480.95,146.96189999999999,换仓买入
7538,2016-01-29,000261,股票000261,BUY,39.09,1880,73489.20000000001,146.97840000000002,换仓买入
7539,2016-01-29,000361,股票000361,BUY,39.15,1877,73484.55,146.9691,换仓买入
7540,2016-01-29,000460,股票000460,BUY,180.89,406,73441.34,146.88268,换仓买入
7541,2016-01-29,000443,股票000443,BUY,249.06,295,73472.7,146.9454,换仓买入
7542,2016-01-29,000227,股票000227,BUY,153.69,478,73463.81999999999,146.92764,换仓买入
7543,2016-01-29,000314,股票000314,BUY,109.47,671,73454.37,146.90874,换仓买入
7544,2016-01-29,000322,股票000322,BUY,213.78,343,73326.54,146.65308,换仓买入
7545,2016-01-29,000017,股票000017,BUY,169.16,434,73415.44,146.83088,换仓买入
7546,2016-01-29,000416,股票000416,BUY,186.23,394,73374.62,146.74924,换仓买入
7547,2016-01-29,000076,股票000076,BUY,36.85,1995,73515.75,147.0315,换仓买入
7548,2016-01-29,000056,股票000056,BUY,131.38,559,73441.42,146.88284,换仓买入
7549,2016-01-29,000362,股票000362,BUY,49.52,1484,73487.68000000001,146.97536000000002,换仓买入
7550,2016-01-29,000172,股票000172,BUY,213.42,344,73416.48,146.83295999999999,换仓买入
7551,2016-01-29,000153,股票000153,BUY,176.35,416,73361.59999999999,146.7232,换仓买入
7552,2016-01-29,000103,股票000103,BUY,86.82,846,73449.72,146.89944,换仓买入
7553,2016-01-29,000158,股票000158,BUY,114.53,641,73413.73,146.82746,换仓买入
7554,2016-01-29,000466,股票000466,BUY,193.21,372,71874.12000000001,143.74824,换仓买入
7555,2016-02-29,000314,股票000314,SELL,111.65,671,74917.15000000001,149.8343,换仓卖出
7556,2016-02-29,000153,股票000153,SELL,181.8,416,75628.8,151.2576,换仓卖出
7557,2016-02-29,000158,股票000158,SELL,115.46,641,74009.86,148.01972,换仓卖出
7558,2016-02-29,000234,股票000234,SELL,30.95,2616,80965.2,161.9304,换仓卖出
7559,2016-02-29,000416,股票000416,SELL,187.63,394,73926.22,147.85244,换仓卖出
7560,2016-02-29,000466,股票000466,SELL,207.75,380,78945.0,157.89000000000001,换仓卖出
7561,2016-02-29,000261,股票000261,SELL,40.74,1880,76591.2,153.1824,换仓卖出
7562,2016-02-29,000460,股票000460,SELL,198.75,406,80692.5,161.385,换仓卖出
7563,2016-02-29,000443,股票000443,SELL,259.62,295,76587.9,153.17579999999998,换仓卖出
7564,2016-02-29,000017,股票000017,SELL,176.19,434,76466.45999999999,152.93292,换仓卖出
7565,2016-02-29,000076,股票000076,SELL,37.39,1995,74593.05,149.1861,换仓卖出
7566,2016-02-29,000103,股票000103,SELL,86.1,846,72840.59999999999,145.6812,换仓卖出
7567,2016-02-29,000361,股票000361,SELL,38.55,1877,72358.34999999999,144.71669999999997,换仓卖出
7568,2016-02-29,000056,股票000056,SELL,135.83,559,75928.97,151.85794,换仓卖出
7569,2016-02-29,000283,股票000283,SELL,131.38,577,75806.26,151.61252,换仓卖出
7570,2016-02-29,000227,股票000227,SELL,163.53,478,78167.34,156.33468,换仓卖出
7571,2016-02-29,000045,股票000045,SELL,43.71,1779,77760.09,155.52017999999998,换仓卖出
7572,2016-02-29,000322,股票000322,SELL,221.58,343,76001.94,152.00388,换仓卖出
7573,2016-02-29,000037,股票000037,BUY,149.69,506,75743.14,151.48628,换仓买入
7574,2016-02-29,000066,股票000066,BUY,27.44,2764,75844.16,151.68832,换仓买入
7575,2016-02-29,000258,股票000258,BUY,177.88,426,75776.88,151.55376,换仓买入
7576,2016-02-29,000172,股票000172,BUY,214.22,10,2142.2,4.2844,换仓加仓
7577,2016-02-29,000245,股票000245,BUY,43.29,1752,75844.08,151.68816,换仓买入
7578,2016-02-29,000271,股票000271,BUY,142.34,532,75724.88,151.44976000000003,换仓买入
7579,2016-02-29,000362,股票000362,BUY,49.7,42,2087.4,4.1748,换仓加仓
7580,2016-02-29,000356,股票000356,BUY,177.43,427,75762.61,151.52522,换仓买入
7581,2016-02-29,000438,股票000438,BUY,223.87,338,75668.06,151.33612,换仓买入
7582,2016-02-29,000412,股票000412,BUY,43.8,1731,75817.79999999999,151.63559999999998,换仓买入
7583,2016-02-29,000175,股票000175,BUY,103.36,733,75762.88,151.52576000000002,换仓买入
7584,2016-02-29,000212,股票000212,BUY,137.76,550,75768.0,151.536,换仓买入
7585,2016-02-29,000031,股票000031,BUY,56.01,1354,75837.54,151.67507999999998,换仓买入
7586,2016-02-29,000465,股票000465,BUY,112.3,675,75802.5,151.605,换仓买入
7587,2016-02-29,000070,股票000070,BUY,219.51,345,75730.95,151.46189999999999,换仓买入
7588,2016-02-29,000279,股票000279,BUY,69.27,1094,75781.37999999999,151.56276,换仓买入
7589,2016-02-29,000134,股票000134,BUY,196.39,386,75806.54,151.61308,换仓买入
7590,2016-02-29,000406,股票000406,BUY,27.4,2768,75843.2,151.6864,换仓买入
7591,2016-02-29,000219,股票000219,BUY,151.82,499,75758.18,151.51636,换仓买入
7592,2016-02-29,000228,股票000228,BUY,182.82,406,74224.92,148.44984,换仓买入
7593,2016-03-31,000037,股票000037,SELL,150.47,506,76137.81999999999,152.27563999999998,换仓卖出
7594,2016-03-31,000412,股票000412,SELL,45.6,1731,78933.6,157.86720000000003,换仓卖出
7595,2016-03-31,000212,股票000212,SELL,141.41,550,77775.5,155.55100000000002,换仓卖出
7596,2016-03-31,000175,股票000175,SELL,104.01,733,76239.33,152.47866000000002,换仓卖出
7597,2016-03-31,000406,股票000406,SELL,27.2,2768,75289.59999999999,150.5792,换仓卖出
7598,2016-03-31,000258,股票000258,SELL,184.15,426,78447.90000000001,156.8958,换仓卖出
7599,2016-03-31,000228,股票000228,SELL,193.77,414,80220.78,160.44156,换仓卖出
7600,2016-03-31,000031,股票000031,SELL,55.82,1354,75580.28,151.16056,换仓卖出
7601,2016-03-31,000219,股票000219,SELL,157.43,499,78557.57,157.11514000000003,换仓卖出
7602,2016-03-31,000070,股票000070,SELL,227.25,345,78401.25,156.8025,换仓卖出
7603,2016-03-31,000438,股票000438,SELL,234.85,338,79379.3,158.7586,换仓卖出
7604,2016-03-31,000356,股票000356,SELL,183.71,427,78444.17,156.88834,换仓卖出
7605,2016-03-31,000362,股票000362,SELL,50.94,1526,77734.44,155.46888,换仓卖出
7606,2016-03-31,000465,股票000465,SELL,116.35,675,78536.25,157.0725,换仓卖出
7607,2016-03-31,000245,股票000245,SELL,42.9,1752,75160.8,150.32160000000002,换仓卖出
7608,2016-03-31,000271,股票000271,SELL,147.24,532,78331.68000000001,156.66336,换仓卖出
7609,2016-03-31,000172,股票000172,SELL,227.66,354,80591.64,161.18328,换仓卖出
7610,2016-03-31,000134,股票000134,SELL,194.84,386,75208.24,150.41648,换仓卖出
7611,2016-03-31,000279,股票000279,SELL,71.43,1094,78144.42000000001,156.28884000000002,换仓卖出
7612,2016-03-31,000066,股票000066,SELL,27.82,2764,76894.48,153.78896,换仓卖出
7613,2016-03-31,000374,股票000374,BUY,132.12,586,77422.32,154.84464000000003,换仓买入
7614,2016-03-31,000214,股票000214,BUY,131.72,588,77451.36,154.90272000000002,换仓买入
7615,2016-03-31,000141,股票000141,BUY,169.58,457,77498.06000000001,154.99612000000002,换仓买入
7616,2016-03-31,000101,股票000101,BUY,106.43,728,77481.04000000001,154.96208000000001,换仓买入
7617,2016-03-31,000282,股票000282,BUY,188.12,412,77505.44,155.01088000000001,换仓买入
7618,2016-03-31,000003,股票000003,BUY,235.53,329,77489.37,154.97874,换仓买入
7619,2016-03-31,000211,股票000211,BUY,94.39,821,77494.19,154.98838,换仓买入
7620,2016-03-31,000145,股票000145,BUY,221.96,349,77464.04000000001,154.92808000000002,换仓买入
7621,2016-03-31,000455,股票000455,BUY,227.8,340,77452.0,154.904,换仓买入
7622,2016-03-31,000009,股票000009,BUY,76.81,1009,77501.29000000001,155.00258000000002,换仓买入
7623,2016-03-31,000008,股票000008,BUY,130.89,592,77486.87999999999,154.97375999999997,换仓买入
7624,2016-03-31,000483,股票000483,BUY,95.51,811,77458.61,154.91722000000001,换仓买入
7625,2016-03-31,000062,股票000062,BUY,96.65,802,77513.3,155.0266,换仓买入
7626,2016-03-31,000182,股票000182,BUY,189.7,408,77397.59999999999,154.7952,换仓买入
7627,2016-03-31,000238,股票000238,BUY,186.5,415,77397.5,154.79500000000002,换仓买入
7628,2016-03-31,000317,股票000317,BUY,127.46,608,77495.68,154.99136,换仓买入
7629,2016-03-31,000209,股票000209,BUY,84.95,912,77474.40000000001,154.94880000000003,换仓买入
7630,2016-03-31,000237,股票000237,BUY,224.1,346,77538.59999999999,155.07719999999998,换仓买入
7631,2016-03-31,000294,股票000294,BUY,78.62,986,77519.32,155.03864000000002,换仓买入
7632,2016-03-31,000243,股票000243,BUY,191.46,395,75626.7,151.2534,换仓买入
7633,2016-04-29,000209,股票000209,SELL,83.73,912,76361.76000000001,152.72352,换仓卖出
7634,2016-04-29,000003,股票000003,SELL,240.8,329,79223.2,158.4464,换仓卖出
7635,2016-04-29,000317,股票000317,SELL,127.52,608,77532.16,155.06432,换仓卖出
7636,2016-04-29,000141,股票000141,SELL,172.07,457,78635.98999999999,157.27197999999999,换仓卖出
7637,2016-04-29,000008,股票000008,SELL,125.45,592,74266.40000000001,148.5328,换仓卖出
7638,2016-04-29,000062,股票000062,SELL,98.12,802,78692.24,157.38448000000002,换仓卖出
7639,2016-04-29,000483,股票000483,SELL,95.27,811,77263.97,154.52794,换仓卖出
7640,2016-04-29,000009,股票000009,SELL,75.55,1009,76229.95,152.4599,换仓卖出
7641,2016-04-29,000101,股票000101,SELL,105.25,728,76622.0,153.244,换仓卖出
7642,2016-04-29,000211,股票000211,SELL,94.98,821,77978.58,155.95716000000002,换仓卖出
7643,2016-04-29,000145,股票000145,SELL,224.18,349,78238.82,156.47764,换仓卖出
7644,2016-04-29,000374,股票000374,SELL,128.14,586,75090.04,150.18008,换仓卖出
7645,2016-04-29,000455,股票000455,SELL,214.78,340,73025.2,146.0504,换仓卖出
7646,2016-04-29,000182,股票000182,SELL,184.5,408,75276.0,150.552,换仓卖出
7647,2016-04-29,000238,股票000238,SELL,177.92,415,73836.79999999999,147.6736,换仓卖出
7648,2016-04-29,000214,股票000214,SELL,133.08,588,78251.04000000001,156.50208,换仓卖出
7649,2016-04-29,000282,股票000282,SELL,196.16,412,80817.92,161.63584,换仓卖出
7650,2016-04-29,000237,股票000237,SELL,214.21,346,74116.66,148.23332000000002,换仓卖出
7651,2016-04-29,000243,股票000243,SELL,193.78,405,78480.9,156.96179999999998,换仓卖出
